Region,GameCity,GameState,seed,team,score,games,fg,fga,fgPerc,3p,3pa,3pPerc,2p,2pa,2pPerc,pts,opp_pts,ast,orb,drb,poss,tsPerc,efgPerc,tov,toPerc,ft,fta,ftr,ortg,drtg,sos,loss
Two,Washington,DC,9,Old Dominion,58,34,803,1828,0.439,166,505,0.329,637,1323,0.439,2231,1984,485,524,831,2102.6693726937274,0.5236400848714723,0.48468271334792123,424,0.20164844055193237,459,687,0.3758205689277899,1.0610322426211347,0.9435625142807401,1.76,1
Two,Tucson,AZ,5,Kansas State,73,34,849,1939,0.438,237,631,0.376,612,1308,0.438,2477,2249,474,490,790,2321.7257812499997,0.5377020995780004,0.49896854048478595,498,0.2144956152969454,542,828,0.42702423929860756,1.0668787933544857,0.9686759815317877,8.41,0
Two,Tucson,AZ,12,Utah State,68,34,840,1788,0.47,206,562,0.367,634,1226,0.47,2449,1995,500,363,903,2204.752701421801,0.5764631666164508,0.5274049217002237,402,0.18233337450533943,563,764,0.4272930648769575,1.1107821745362594,0.9048633884033636,0.5,1
Two,Tucson,AZ,4,Wisconsin,72,34,798,1808,0.441,278,744,0.374,520,1064,0.441,2310,1992,442,355,733,1926.581893382353,0.565477939016509,0.5182522123893806,258,0.1339159268994525,436,533,0.2948008849557522,1.1990146943323075,1.0339555286190287,9.41,0
Two,Tucson,AZ,13,Belmont,58,35,944,2045,0.462,327,864,0.378,617,1181,0.462,2790,2178,575,451,807,2415.0553497615265,0.5840143345167125,0.5415647921760391,480,0.1987532087193767,575,781,0.3819070904645477,1.155253025681377,0.9018426845641718,-4.42,1
Two,Denver,CO,6,St. John's (NY),71,33,807,1773,0.455,143,427,0.335,664,1346,0.455,2313,2211,417,354,714,2151.595617977528,0.546157769466168,0.4954878736604625,408,0.18962671079592303,556,783,0.4416243654822335,1.0750161325268872,1.0276094548279064,10.01,1
Two,Denver,CO,11,Gonzaga,86,35,932,1947,0.479,203,548,0.37,729,1399,0.479,2684,2307,542,398,916,2416.0442161339424,0.5826170009551098,0.5308166409861325,474,0.1961884624605405,617,810,0.41602465331278893,1.1109068211900648,0.9548666305832636,4.0,0
Two,Denver,CO,3,BYU,74,37,1019,2267,0.449,312,865,0.361,707,1402,0.449,3012,2512,538,420,1005,2623.4202105263157,0.568817041849222,0.5183061314512571,404,0.15399744134735804,662,865,0.3815615350683723,1.1481195379659466,0.9575286452093154,5.76,0
Two,Denver,CO,14,Wofford,66,34,883,1853,0.477,197,493,0.4,686,1360,0.477,2502,2313,487,372,736,2219.7353790613715,0.5698485869941512,0.5296815974096061,404,0.18200367656924665,539,778,0.4198596869940637,1.1271613831095424,1.0420160987739295,-1.21,1
Two,Tampa,FL,7,UCLA,78,34,830,1824,0.455,173,529,0.327,657,1295,0.455,2382,2254,493,405,860,2308.6862450592885,0.5464505946263397,0.5024671052631579,502,0.21743968071638436,549,808,0.44298245614035087,1.0317556164669872,0.9763128293520525,7.93,0
Two,Tampa,FL,10,Michigan State,76,34,817,1894,0.431,220,620,0.355,597,1274,0.431,2338,2263,509,407,849,2250.97425955414,0.5318374551873487,0.4894403379091869,454,0.20169044495867566,484,691,0.3648363252375924,1.038661366329039,1.0053424602235308,11.67,1
Two,Tampa,FL,2,Florida,79,37,968,2083,0.465,233,661,0.352,735,1422,0.465,2667,2345,521,467,917,2430.031828034682,0.5532368608838514,0.5206433029284686,452,0.18600579415684468,498,744,0.357177148343735,1.0975164889741256,0.9650079364995592,7.57,0
Two,Tampa,FL,15,UCSB,51,32,742,1636,0.454,227,611,0.372,515,1025,0.454,2170,2105,457,277,761,2080.727687861272,0.5697332493173702,0.5229217603911981,456,0.21915409818413625,459,610,0.37286063569682154,1.0429043707446835,1.0116652997315938,0.12,1
Three,Tulsa,OK,1,Kansas,72,38,1114,2193,0.508,271,710,0.382,843,1483,0.508,3084,2458,674,449,1026,2693.3532406779664,0.5994681760928048,0.5697674418604651,507,0.18824118290268482,585,862,0.39306885544915643,1.1450410415618935,0.9126170169128192,7.62,0
Three,Tulsa,OK,16,Boston University,53,35,749,1865,0.402,265,747,0.355,484,1118,0.402,2270,2222,345,414,835,2165.1908086469175,0.5228487193661323,0.47265415549597856,418,0.19305457899168654,507,695,0.3726541554959786,1.048406445720403,1.0262374988505443,-3.85,1
Three,Tulsa,OK,8,UNLV,62,33,842,1836,0.459,184,558,0.33,658,1278,0.459,2363,2077,509,368,783,2197.15009556907,0.5490445741477378,0.5087145969498911,414,0.1884259071944616,495,718,0.39106753812636164,1.0754841031413351,0.9453154812630357,6.0,1
Three,Tulsa,OK,9,Illinois,73,34,894,1910,0.468,232,600,0.387,662,1310,0.468,2413,2222,568,342,836,2243.9845161290323,0.561905028037035,0.5287958115183246,434,0.19340596910564617,393,539,0.28219895287958113,1.0753193627924522,0.9902029109510272,11.11,0
Three,Denver,CO,5,Vanderbilt,66,34,848,1853,0.458,263,708,0.371,585,1145,0.458,2581,2301,454,370,885,2311.7645418326692,0.5809713318447021,0.5286022665947113,441,0.19076337231576093,622,837,0.45169994603345925,1.1164631835532404,0.995343582082916,6.86,1
Three,Denver,CO,12,Richmond,69,37,922,2007,0.459,287,735,0.39,635,1272,0.459,2577,2265,548,344,878,2322.785924713584,0.5620354538158217,0.5308918784255107,383,0.16488820425723333,446,649,0.32336821126058796,1.1094436093234732,0.9751221478919934,2.79,0
Three,Denver,CO,4,Louisville,61,35,949,2097,0.453,309,854,0.362,640,1243,0.453,2623,2259,608,434,838,2387.6897484276733,0.5527038872593641,0.5262279446828803,459,0.1922360307917969,416,627,0.2989985693848355,1.0985514352219679,0.9461028182106083,8.2,1
Three,Denver,CO,13,Morehead State,62,35,851,1874,0.454,204,601,0.339,647,1273,0.454,2412,2162,424,484,827,2295.2876887871853,0.5470777158824917,0.508537886872999,525,0.22872949764193024,506,751,0.4007470651013874,1.050848663452068,0.9419298550511489,-3.13,0
Three,Chicago,IL,6,Georgetown,56,32,809,1703,0.475,223,631,0.353,586,1072,0.475,2258,2123,481,324,757,2076.4914708603146,0.578108678286873,0.5405167351732237,433,0.20852481509139215,417,568,0.33352906635349383,1.0874111604534953,1.0223976499746548,10.39,1
Three,Chicago,IL,11,VCU,74,40,968,2228,0.434,339,917,0.37,629,1311,0.434,2864,2673,583,428,864,2562.9826625386995,0.5527762337100859,0.5105475763016158,452,0.17635702597858485,589,824,0.36983842010771995,1.11744805841298,1.0429255098246843,3.78,0
Three,Chicago,IL,3,Purdue,65,34,875,1957,0.447,235,645,0.364,640,1312,0.447,2466,2103,538,380,827,2215.7085335542665,0.5472411589262889,0.5071538068472151,354,0.15976830645325937,481,673,0.3438937148696985,1.11296227037779,0.9491320578282613,8.69,0
Three,Chicago,IL,14,St. Peter's,43,34,713,1782,0.4,197,573,0.344,516,1209,0.4,2069,2042,383,384,825,2206.899156327543,0.49570659153201846,0.4553872053872054,511,0.2315466017261726,446,693,0.3888888888888889,0.9375145185351295,0.9252801579742553,-1.07,1
Three,Chicago,IL,7,Texas A&M,50,33,758,1719,0.441,181,534,0.339,577,1185,0.441,2254,2009,444,412,781,2109.489153394803,0.5442971949617494,0.49360093077370565,426,0.20194462688487294,557,799,0.46480511925538104,1.06850513849414,0.9523632756143421,5.94,1
Three,Chicago,IL,10,Florida State,57,34,827,1903,0.435,212,634,0.334,615,1269,0.435,2348,2109,423,422,910,2369.2424624624623,0.5283528352835284,0.4902785076195481,541,0.22834302886742705,482,725,0.3809774040987914,0.9910340698349699,0.8901579443279181,6.45,0
Three,Chicago,IL,2,Notre Dame,69,34,843,1832,0.46,273,708,0.386,570,1124,0.46,2558,2227,563,371,890,2215.4571530531325,0.5824544146310363,0.5346615720524017,364,0.16430017592458052,599,827,0.45141921397379914,1.1546149725688928,1.0052101422638484,8.43,0
Three,Chicago,IL,15,Akron,56,36,892,2073,0.43,283,785,0.361,609,1288,0.43,2524,2365,520,363,875,2394.0731744749596,0.5350722474730344,0.49855282199710566,432,0.18044561235883746,457,649,0.3130728412928124,1.054270198133578,0.9878561880292838,-1.02,1
Four,Charlotte,NC,1,Duke,87,37,1040,2206,0.471,291,778,0.374,749,1428,0.471,2993,2394,529,446,953,2585.6598141529666,0.5824226290553584,0.5373980054397098,447,0.1728765700550721,622,826,0.3744333635539438,1.1575381972591292,0.9258758584157551,8.31,0
Four,Charlotte,NC,16,Hampton,45,33,746,1843,0.405,213,658,0.324,533,1185,0.405,2197,2070,387,367,803,2190.411170940171,0.5046027487872997,0.46256104177970697,412,0.18809253964093,492,759,0.41182854042322303,1.0030080329881632,0.945028051108556,-8.77,1
Four,Charlotte,NC,8,Michigan,75,35,847,1889,0.448,283,804,0.352,564,1085,0.448,2328,2187,480,289,826,2151.815551569507,0.551690143515271,0.5232927474854421,351,0.16311807010781432,351,502,0.2657490735839068,1.08187711456123,1.0163510522102277,10.68,0
Four,Charlotte,NC,9,Tennessee,45,34,837,1941,0.431,175,583,0.3,662,1358,0.431,2376,2296,443,464,815,2274.451196247068,0.521098341959821,0.4763008758371973,454,0.19960859162382447,527,770,0.39670273055126226,1.044647607264773,1.0094742871548479,8.73,1
Four,Tulsa,OK,5,Arizona,77,38,969,2064,0.469,296,745,0.397,673,1319,0.469,2905,2580,536,408,911,2545.179075056861,0.5905527817983705,0.5411821705426356,484,0.19016343672760513,671,899,0.43556201550387597,1.1413735200282913,1.0136811296636803,7.99,0
Four,Tulsa,OK,12,Memphis,75,35,891,1975,0.451,210,639,0.329,681,1336,0.451,2524,2392,512,421,825,2430.898330658106,0.5441813132794039,0.5043037974683544,535,0.22008324793047265,532,782,0.3959493670886076,1.0382992855635758,0.9839983720554965,3.14,1
Four,Tulsa,OK,4,Texas,85,36,954,2099,0.455,201,535,0.376,753,1564,0.455,2701,2238,485,494,958,2469.178994490358,0.5408057023866731,0.5023820867079561,425,0.1721219891098744,592,905,0.4311576941400667,1.093885864907696,0.9063741450068209,7.96,0
Four,Tulsa,OK,13,Oakland,81,35,1052,2137,0.492,287,767,0.374,765,1370,0.492,2992,2690,568,451,915,2560.2995241581257,0.5974536334446237,0.559429106223678,473,0.1847440096507971,601,834,0.3902667290594291,1.1686132703492282,1.0506583212698608,0.1,1
Four,Washington,DC,6,Cincinnati,78,35,848,1939,0.437,220,651,0.338,628,1288,0.437,2412,2086,497,454,783,2208.3553920776076,0.5323375178770062,0.49406910778751933,401,0.18158309185132634,496,742,0.38267148014440433,1.0922155051007458,0.9445943381592686,6.1,0
Four,Washington,DC,11,Missouri,63,34,983,2145,0.458,245,669,0.366,738,1476,0.458,2748,2435,558,425,772,2425.3467836257314,0.5574307877056895,0.5153846153846153,431,0.1777065460946924,537,727,0.3389277389277389,1.1330338484181317,1.003980138609225,6.5,1
Four,Washington,DC,3,UConn,81,41,1053,2429,0.434,234,711,0.329,819,1718,0.434,2967,2659,534,570,1056,2707.6730627306274,0.531590866742156,0.48167970358172085,466,0.1721034959553239,627,822,0.3384108686702347,1.0957748336897983,0.9820240252043052,10.44,0
Four,Washington,DC,14,Bucknell,52,34,827,1855,0.446,234,585,0.4,593,1270,0.446,2387,2174,491,270,879,2229.7237597911226,0.5594041771345007,0.5088948787061994,380,0.17042469872393426,499,633,0.34123989218328843,1.070536199615871,0.9750086711206133,-3.87,1
Four,Tucson,AZ,7,Temple,66,34,868,1943,0.447,206,583,0.353,662,1360,0.447,2400,2124,511,374,844,2220.203366174056,0.5377211378179276,0.4997426659804426,368,0.16575058195418937,458,656,0.3376222336592898,1.0809820562229742,0.9566691197573322,4.23,0
Four,Tucson,AZ,10,Penn State,64,34,767,1748,0.439,216,638,0.339,551,1110,0.439,2144,2126,413,337,731,1992.383904494382,0.5394090652926495,0.5005720823798627,358,0.17968424618991868,394,544,0.3112128146453089,1.0760978319306862,1.0670634284909697,11.45,1
Four,Tucson,AZ,2,San Diego State,68,37,991,2141,0.463,223,639,0.349,768,1502,0.463,2660,2192,499,472,924,2388.1570200573065,0.5477037622718587,0.5149462867818776,402,0.16833064016467122,455,653,0.30499766464269035,1.1138296090498145,0.9178625951267646,6.36,0
Four,Tucson,AZ,15,Northern Colorado,50,32,731,1708,0.428,254,657,0.387,477,1051,0.428,2287,2105,371,376,774,2117.00292173913,0.5620600841492667,0.5023419203747073,454,0.21445412065234012,571,742,0.4344262295081967,1.0803008236385503,0.9943302290158061,-2.24,1
