Region,GameCity,GameState,seed,team,score,games,fg,fga,fgPerc,3p,3pa,3pPerc,2p,2pa,2pPerc,pts,opp_pts,ast,orb,drb,poss,tsPerc,efgPerc,tov,toPerc,ft,fta,ftr,ortg,drtg,sos,loss
Two,Nashville,TN,5,Georgia Tech,80,32,849,1877,0.452,190,570,0.333,659,1307,0.452,2371,2133,471,400,848,2287.0487179487177,0.5426722085912037,0.5029302077783697,483,0.21118920476394953,483,699,0.3724027703782632,1.0367072556839014,0.932643009858187,9.78,0
Two,Nashville,TN,12,George Washington,68,30,833,1750,0.476,162,447,0.362,671,1303,0.476,2308,2021,484,390,708,2126.6898907103823,0.5615790395733167,0.5222857142857142,448,0.2106560067628636,480,693,0.396,1.0852546062693957,0.9503031019369361,1.05,1
Two,Nashville,TN,4,Louisville,68,38,1011,2165,0.467,361,906,0.398,650,1259,0.467,3066,2436,590,489,986,2668.6390372881356,0.5940018598884067,0.5503464203233256,535,0.2004767196029875,683,945,0.43648960739030024,1.148900228603289,0.912824839164257,6.18,0
Two,Nashville,TN,13,Louisiana,62,31,804,1802,0.446,200,601,0.333,604,1201,0.446,2239,2109,375,437,655,2118.260421245421,0.535707449659291,0.5016648168701443,482,0.22754520415228754,431,654,0.36293007769145397,1.056999402690813,0.9956282895377063,1.91,1
Two,Tucson,AZ,6,Texas Tech,78,33,932,1957,0.476,145,366,0.396,787,1591,0.476,2535,2287,553,368,788,2310.261591695502,0.5600378218836712,0.5132856412876853,424,0.18352900014618095,526,696,0.35564639754726624,1.0972783381381337,0.9899311871092354,9.11,0
Two,Tucson,AZ,11,UCLA,66,29,748,1654,0.452,186,538,0.346,562,1116,0.452,2138,2078,417,343,725,2060.2600561797753,0.5530378279943713,0.5084643288996372,464,0.22521428720040768,456,634,0.38331318016928656,1.0377330733501544,1.0086105362121707,7.09,1
Two,Tucson,AZ,3,Gonzaga,74,31,856,1702,0.503,153,403,0.38,703,1299,0.503,2454,2159,486,368,823,2157.101460957179,0.5977551298789875,0.5478848413631022,416,0.19285138299215965,589,797,0.4682726204465335,1.1376377256316341,1.0008801343270977,4.37,0
Two,Tucson,AZ,14,Winthrop,64,33,767,1724,0.445,220,604,0.364,547,1120,0.445,2245,1961,477,371,783,2148.796975736568,0.5494371023005384,0.5087006960556845,464,0.215934778966705,491,725,0.4205336426914153,1.0447706439229585,0.9126036671416131,-6.65,1
Two,Cleveland,OH,7,West Virginia,63,35,868,1930,0.45,319,885,0.36,549,1045,0.45,2501,2356,578,340,725,2219.6247887323943,0.5698492553908969,0.5323834196891192,412,0.18561695746572063,446,601,0.31139896373056997,1.1267670160722507,1.061440659682616,7.62,0
Two,Cleveland,OH,10,Creighton,61,34,823,1820,0.452,293,707,0.414,530,1113,0.452,2421,2207,483,336,727,2158.8020319849484,0.5735879454131918,0.5326923076923077,412,0.19084658708662572,482,660,0.3626373626373626,1.1214553090697108,1.022326256553842,3.84,1
Two,Cleveland,OH,2,Wake Forest,70,33,965,1966,0.491,251,629,0.399,714,1337,0.491,2801,2441,531,465,850,2433.6566159695817,0.5922677447729887,0.5546795523906409,484,0.19887768751926896,620,906,0.46083418107833163,1.1509429808708107,1.003017428170528,10.27,0
Two,Cleveland,OH,15,Chattanooga,54,31,795,1746,0.455,168,554,0.303,627,1192,0.455,2253,2034,450,509,775,2169.2174999999997,0.5450560297276896,0.5034364261168385,535,0.24663271433131997,495,729,0.4175257731958763,1.0386233745578763,0.9376653101867379,-3.59,1
Three,Charlotte,NC,1,Duke,57,33,853,1915,0.445,290,763,0.38,563,1152,0.445,2581,2153,421,432,829,2308.1066772402855,0.5669437317681791,0.5211488250652742,454,0.1966980142108641,585,821,0.4287206266318538,1.1182325433441416,0.9327991731189216,10.04,0
Three,Charlotte,NC,16,Delaware State,46,33,667,1585,0.421,213,622,0.342,454,963,0.421,2043,2036,351,334,577,1953.0739407244787,0.5436633810912652,0.48801261829653,461,0.23603817059224874,496,668,0.4214511041009464,1.0460433460302911,1.0424592523336624,-6.89,1
Three,Charlotte,NC,8,Stanford,70,31,774,1778,0.435,124,363,0.342,650,1415,0.435,2173,2134,373,380,732,2110.8899280575542,0.5230598883111882,0.4701912260967379,428,0.20275808525641437,501,680,0.38245219347581555,1.0294236431359542,1.0109480232177297,8.13,1
Three,Charlotte,NC,9,Mississippi State,93,34,870,1958,0.444,199,590,0.337,671,1368,0.444,2466,2245,475,492,897,2365.440950323974,0.5345808331310048,0.4951481103166496,503,0.21264534205815133,527,792,0.4044943820224719,1.0425117564918513,0.9490830873171963,6.05,0
Three,Worcester,MA,5,Michigan State,89,33,914,1875,0.487,219,615,0.356,695,1260,0.487,2590,2159,565,397,801,2264.846085141903,0.5933399310900961,0.5458666666666666,451,0.19913052942480317,543,699,0.3728,1.143565568093659,0.9532656608162972,7.41,0
Three,Worcester,MA,12,Old Dominion,81,34,869,1958,0.444,210,624,0.337,659,1334,0.444,2430,2079,552,409,830,2265.3518401937044,0.5372302794481782,0.4974463738508682,416,0.18363593355300997,482,690,0.35240040858018384,1.0726810541678227,0.9177382352324706,-2.59,1
Three,Worcester,MA,4,Syracuse,57,34,946,1956,0.484,156,499,0.313,790,1457,0.484,2548,2197,525,470,821,2327.5615801704107,0.5573053368328958,0.523517382413088,465,0.19977989152319459,500,750,0.3834355828220859,1.0947078787120426,0.9439062831751796,6.83,1
Three,Worcester,MA,13,Vermont,60,32,805,1852,0.435,269,751,0.358,536,1101,0.435,2299,1987,493,397,811,2096.6252235099337,0.5452829114644606,0.5072894168466523,380,0.18124364609324256,420,582,0.3142548596112311,1.0965240588641174,0.9477134862822972,-1.95,0
Three,Tucson,AZ,6,Utah,60,35,837,1628,0.514,155,473,0.328,682,1155,0.514,2379,2005,516,374,820,2173.4891289782245,0.604924835737098,0.5617321867321867,503,0.23142512805502943,550,769,0.47235872235872234,1.0945534386539066,0.9224798841954951,4.54,0
Three,Tucson,AZ,11,UTEP,54,35,901,1955,0.461,208,571,0.364,693,1384,0.461,2616,2278,579,386,811,2323.3215705931498,0.5707802408797347,0.5140664961636828,426,0.18335817365619395,606,765,0.391304347826087,1.1259741368183178,0.9804927689878165,0.91,1
Three,Tucson,AZ,3,Oklahoma,84,33,908,1907,0.476,214,576,0.372,694,1331,0.476,2480,2088,511,428,744,2226.4398976109214,0.5652086713949714,0.5322496067121133,449,0.20166724486108917,450,652,0.3418982695332984,1.1138858958919848,0.9378200607348646,8.84,0
Three,Tucson,AZ,14,Niagara,67,30,833,1915,0.435,270,753,0.359,563,1162,0.435,2537,2351,473,471,751,2172.1679705400984,0.5605291996606335,0.5054830287206267,387,0.17816301743173868,601,791,0.41305483028720624,1.167957558719176,1.0823288216589604,-3.08,1
Three,Indianapolis,IN,7,Cincinnati,76,33,839,1923,0.436,221,634,0.349,618,1289,0.436,2505,2130,493,471,884,2306.024,0.5423674501584882,0.49375975039001563,435,0.18863637152085147,606,878,0.45657826313052524,1.086285311861455,0.9236677502055486,6.74,0
Three,Indianapolis,IN,10,Iowa,64,33,841,1831,0.459,210,558,0.376,631,1273,0.459,2407,2221,501,371,825,2276.404431438127,0.557485640170465,0.5166575641725832,476,0.20910168396539502,515,745,0.4068814855270344,1.057369229631735,0.9756614287545007,9.34,1
Three,Indianapolis,IN,2,Kentucky,72,34,901,1940,0.464,218,635,0.343,683,1305,0.464,2503,2127,509,417,780,2288.905588972431,0.5536826644015006,0.520618556701031,445,0.19441605723885533,483,728,0.3752577319587629,1.0935357107165278,0.9292650646001017,8.1,0
Three,Indianapolis,IN,15,Eastern Kentucky,64,31,845,1773,0.477,194,552,0.351,651,1221,0.477,2256,2078,480,360,743,2121.9151405258385,0.5591909577632361,0.5313028764805414,451,0.21254384371291882,372,555,0.3130287648054145,1.0631904909453322,0.9793040071739364,-5.18,1
Four,Indianapolis,IN,1,Illinois,67,39,1092,2258,0.484,344,877,0.392,748,1381,0.484,3002,2382,727,425,913,2550.1081464872946,0.5899136941723916,0.5597874224977857,428,0.16783601926434316,474,651,0.2883082373782108,1.1772049762419583,0.9340780324478164,8.47,0
Four,Indianapolis,IN,16,Fairleigh Dickinson,55,33,894,1975,0.453,218,626,0.348,676,1349,0.453,2432,2310,498,408,792,2303.7322,0.5388637773641762,0.5078481012658228,466,0.20228045603564512,426,640,0.3240506329113924,1.0556782598255128,1.0027207155415025,-6.91,1
Four,Indianapolis,IN,8,Texas,57,31,816,1789,0.456,243,627,0.388,573,1162,0.456,2384,2124,406,418,810,2159.615651465798,0.5648753672637665,0.524035774175517,433,0.20049863951768895,509,730,0.40804918949133595,1.1039001307394238,0.9835083379574396,7.56,1
Four,Indianapolis,IN,9,Nevada,61,32,791,1730,0.457,87,322,0.27,704,1408,0.457,2225,1974,480,395,875,2196.9052362204725,0.5359276244797286,0.4823699421965318,465,0.2116613827185282,556,786,0.45433526011560693,1.0127883366639252,0.8985367085728487,3.02,0
Four,Cleveland,OH,5,Alabama,73,32,819,1694,0.483,249,632,0.394,570,1062,0.483,2426,2083,453,334,845,2131.5688719253603,0.6016626324352209,0.556965761511216,410,0.19234658818678635,539,732,0.43211334120425027,1.1381288364418138,0.9772144955928682,6.81,1
Four,Cleveland,OH,12,Milwaukee,83,32,831,1859,0.447,262,735,0.356,569,1124,0.447,2400,2059,450,421,728,2161.7685291557877,0.5563591854901524,0.5174825174825175,435,0.20122413391311414,476,677,0.3641742872512103,1.1102021181413193,0.9524609005220736,1.44,0
Four,Cleveland,OH,4,Boston College,85,30,768,1685,0.456,124,493,0.252,644,1192,0.456,2174,1935,527,424,711,2010.2585374449338,0.5427726846026325,0.49258160237388726,403,0.2004717266427922,514,722,0.428486646884273,1.0814529372740205,0.9625627569573273,6.41,0
Four,Cleveland,OH,13,Penn,65,29,684,1580,0.433,192,563,0.341,492,1017,0.433,1982,1788,420,362,722,1970.8370479704797,0.5323377739578857,0.4936708860759494,455,0.2308663724728272,422,640,0.4050632911392405,1.0056640664640517,0.9072287340250881,-1.98,1
Four,Boise,ID,6,LSU,68,30,776,1690,0.459,205,571,0.359,571,1119,0.459,2257,2142,442,349,748,2057.865068368277,0.5666867530380636,0.5198224852071006,405,0.196805906385851,500,685,0.40532544378698226,1.0967677301552239,1.040884571551834,7.77,1
Four,Boise,ID,11,Alabama-Birmingham,82,33,900,1996,0.451,217,625,0.347,683,1371,0.451,2557,2371,516,390,700,2330.802935779817,0.5469659114244644,0.5052605210420842,444,0.19049229481575666,540,776,0.38877755511022044,1.0970468419907426,1.0172460157841419,4.78,0
Four,Boise,ID,3,Arizona,66,37,1077,2255,0.478,253,630,0.402,824,1625,0.478,2948,2579,610,493,868,2625.2189713445996,0.5754036413603573,0.5337028824833703,548,0.20874449178588797,541,697,0.3090909090909091,1.1229539448627694,0.982394241452199,8.03,0
Four,Boise,ID,14,Utah State,53,32,851,1621,0.525,185,473,0.391,666,1148,0.525,2315,1848,549,307,788,2033.6070319634703,0.6113470232813621,0.582048118445404,396,0.19472788684137152,428,619,0.38186304750154226,1.13837135868125,0.9087301385930671,-1.47,1
Four,Oklahoma City,OK,7,Southern Illinois,65,35,884,1957,0.452,202,554,0.365,682,1403,0.452,2365,2123,472,395,749,2220.7809003496504,0.540122047028301,0.5033214103219213,449,0.20218113364056187,395,528,0.26980071538068473,1.0649407150555208,0.9559700372358861,5.12,0
Four,Oklahoma City,OK,10,Saint Mary's,56,34,793,1817,0.436,234,670,0.349,559,1147,0.436,2373,2178,380,425,819,2281.8720257234727,0.5511631796053365,0.5008255365987893,534,0.23401838226694335,553,763,0.41992294991744633,1.0399356200738887,0.9544794692460723,2.4,1
Four,Oklahoma City,OK,2,Oklahoma State,63,33,911,1833,0.497,240,564,0.426,671,1269,0.497,2583,2151,556,372,749,2225.820089206066,0.6072160683053429,0.5624659028914348,453,0.20352049215333565,521,668,0.36442989634478995,1.1604711506226622,0.9663853832711369,9.68,0
Four,Oklahoma City,OK,15,Southeastern Louisiana,50,33,768,1660,0.463,117,376,0.311,651,1284,0.463,2085,1842,388,351,666,2057.791504424779,0.5335428267278087,0.49789156626506026,460,0.22354062547681927,432,668,0.40240963855421685,1.013222182867757,0.8951344176702198,-5.22,1
