Region,GameCity,GameState,seed,team,score,games,fg,fga,fgPerc,3p,3pa,3pPerc,2p,2pa,2pPerc,pts,opp_pts,ast,orb,drb,poss,tsPerc,efgPerc,tov,toPerc,ft,fta,ftr,ortg,drtg,sos,loss
One,Oklahoma City,OK,1,Oklahoma,71,34,853,1912,0.446,250,638,0.392,603,1274,0.446,2392,2041,482,414,837,2200.6073381294964,0.546428114548877,0.5115062761506276,412,0.18722104251010888,436,629,0.32897489539748953,1.0869726545732534,0.927471232434787,8.53,0
One,Oklahoma City,OK,16,South Carolina State,54,31,765,1683,0.455,161,484,0.333,604,1199,0.455,2238,2209,316,396,749,2258.0838777292574,0.5520255737316732,0.5023767082590612,602,0.2665977140784402,547,782,0.46464646464646464,0.9911057875540682,0.978263040530356,-10.13,1
One,Oklahoma City,OK,8,California,76,31,847,1819,0.466,198,530,0.374,649,1289,0.466,2301,2171,487,350,745,2159.9671232876713,0.5522117267595898,0.520065970313359,433,0.20046601419605575,409,601,0.33040131940626716,1.0652939922982085,1.0051078910384228,7.58,0
One,Oklahoma City,OK,9,NC State,74,31,755,1656,0.456,248,696,0.356,507,960,0.456,2246,2116,456,290,699,2066.910111223458,0.580373754496217,0.5307971014492754,440,0.21287814966445373,488,634,0.3828502415458937,1.0866461912417342,1.0237503742954184,7.56,1
One,Birmingham,AL,5,Mississippi State,46,31,806,1718,0.469,173,507,0.341,633,1211,0.469,2151,1852,445,374,774,2096.286968641115,0.5495881282832206,0.5194994179278231,479,0.22849924994310497,366,543,0.3160651920838184,1.0260999720827115,0.8834668285900427,8.0,1
One,Birmingham,AL,12,Butler,47,33,786,1655,0.475,274,699,0.392,512,956,0.475,2229,1986,420,261,662,1958.2686565547128,0.58983233837165,0.5577039274924471,353,0.18026127253706437,383,533,0.3220543806646526,1.1382503583147776,1.01416115370711,2.23,0
One,Birmingham,AL,4,Louisville,86,32,902,1950,0.463,272,752,0.362,630,1198,0.463,2612,2197,529,442,778,2277.736786885246,0.570604683677036,0.5323076923076923,426,0.18702775599569843,536,770,0.39487179487179486,1.1467523442740948,0.9645539434801631,6.84,0
One,Birmingham,AL,13,Austin Peay,64,31,758,1648,0.46,192,553,0.347,566,1095,0.46,2204,2101,424,339,745,2113.7866236162363,0.5609969659329247,0.5182038834951457,476,0.225188292272219,496,719,0.4362864077669903,1.0426785633780897,0.9939508446721264,-1.98,1
One,Boston,MA,6,Oklahoma State,77,32,800,1784,0.448,157,496,0.317,643,1288,0.448,2224,2004,408,397,778,2189.860970212766,0.5294330495724542,0.49243273542600896,474,0.21645209739225882,467,719,0.40302690582959644,1.0155895877645225,0.9151265889748663,8.46,0
One,Boston,MA,11,Penn,63,28,668,1432,0.466,251,608,0.413,417,824,0.466,1958,1681,418,254,672,1786.9668250539958,0.5890068105792603,0.5541201117318436,370,0.2070547672248028,371,523,0.36522346368715086,1.095711443854497,0.9407001721753878,-1.45,1
One,Boston,MA,3,Syracuse,76,35,1020,2146,0.475,186,540,0.344,834,1606,0.475,2785,2435,523,478,947,2558.2568701754385,0.5568574444942095,0.5186393289841565,494,0.19310023389720157,559,806,0.37558247903075487,1.088631885432604,0.9518199788252749,9.02,0
One,Boston,MA,14,Manhattan,65,30,774,1730,0.447,166,480,0.346,608,1250,0.447,2274,2041,418,342,690,2098.409069767442,0.5565780971588573,0.4953757225433526,423,0.20158128655385546,560,711,0.41098265895953756,1.0836781220412939,0.972641621409974,-1.99,1
One,Tampa,FL,7,St. Joseph's,63,30,725,1637,0.443,239,658,0.363,486,979,0.443,2111,1784,417,339,721,1957.915320754717,0.5533130635353324,0.5158827122785583,387,0.1976592122742179,422,615,0.37568723274282223,1.078187589433783,0.9111732162718468,3.71,1
One,Tampa,FL,10,Auburn,65,34,879,1890,0.465,198,573,0.346,681,1317,0.465,2408,2235,457,417,783,2329.084925,0.5494204618052386,0.5174603174603175,541,0.2322800659576636,452,685,0.36243386243386244,1.033882437756107,0.9596043390302739,8.34,0
One,Tampa,FL,2,Wake Forest,76,31,805,1778,0.453,191,560,0.341,614,1218,0.453,2412,2102,441,459,833,2208.3319736842104,0.5646807633959507,0.5064679415073116,475,0.21509447205419333,611,813,0.45725534308211474,1.0922270875678195,0.9518496426482408,6.96,0
One,Tampa,FL,15,ETSU,73,31,899,1933,0.465,167,474,0.352,732,1459,0.465,2543,2332,448,437,764,2407.828759367194,0.5574211763055449,0.508277289187791,561,0.232989990595277,578,791,0.4092084842214175,1.05613822831335,0.9685074118862494,-2.94,1
Two,Birmingham,AL,1,Texas,82,33,916,2055,0.446,196,550,0.356,720,1505,0.446,2618,2300,478,531,855,2346.283961038961,0.5420469415135905,0.49343065693430654,431,0.18369473054282326,590,818,0.3980535279805353,1.1158069711394694,0.9802735040568296,9.27,0
Two,Birmingham,AL,16,UNC Asheville,61,32,801,1848,0.433,212,586,0.362,589,1262,0.433,2320,2514,430,393,749,2242.471129597198,0.5419041390264412,0.4908008658008658,514,0.22921142360139407,506,665,0.35984848484848486,1.0345729625588216,1.121084667186585,-5.61,1
Two,Birmingham,AL,8,LSU,56,32,851,1767,0.482,215,571,0.377,636,1196,0.482,2326,2030,515,346,778,2164.490462633452,0.568559583871094,0.5424448217317487,446,0.20605311397739726,409,633,0.35823429541595925,1.0746178096668746,0.9378650703455526,6.83,1
Two,Birmingham,AL,9,Purdue,80,30,715,1638,0.437,157,467,0.336,558,1171,0.437,2156,1960,360,312,703,2050.2193891625616,0.5469082939302312,0.48443223443223443,413,0.20144185650721758,569,757,0.4621489621489622,1.0515947763427629,0.9559952512206936,9.42,0
Two,Spokane,WA,5,UConn,58,33,964,2057,0.469,196,508,0.386,768,1549,0.469,2622,2351,502,486,921,2454.432793176972,0.5506459904907511,0.5162858531842489,507,0.206565036699884,498,736,0.3578026251823043,1.0682712548857904,0.9578587796477854,7.62,0
Two,Spokane,WA,12,BYU,53,32,765,1654,0.463,194,517,0.375,571,1137,0.463,2299,2032,428,353,781,2098.694012345679,0.5778472613206789,0.5211608222490931,436,0.20774824602119552,575,762,0.4607013301088271,1.0954431596392855,0.9682211832914432,5.29,1
Two,Spokane,WA,4,Stanford,77,33,851,1925,0.442,231,648,0.356,620,1277,0.442,2391,2230,482,449,830,2261.9740265832684,0.5379222836162056,0.5020779220779221,470,0.2077831108918342,458,676,0.3511688311688312,1.0570413151965439,0.985864547422958,8.37,0
Two,Spokane,WA,13,San Diego,69,30,765,1626,0.47,210,554,0.379,555,1072,0.47,2265,2143,496,354,793,2193.2673234524846,0.5739524417685337,0.5350553505535055,536,0.24438425460890337,525,789,0.48523985239852396,1.0327058520320263,0.9770810776620894,2.74,1
Two,Nashville,TN,6,Maryland,75,31,901,1940,0.464,204,523,0.39,697,1417,0.464,2472,2069,573,409,832,2266.2038920225623,0.5548173950515315,0.5170103092783506,431,0.1901858881794335,466,654,0.3371134020618557,1.0908109410198599,0.912980516573661,7.56,0
Two,Nashville,TN,11,UNC Wilmington,73,31,801,1747,0.459,216,581,0.372,585,1166,0.459,2214,1863,456,309,713,2021.756966731898,0.5538655512638341,0.5203205495134516,352,0.17410599087436118,396,572,0.3274184315970235,1.0950871130563513,0.9214757414742468,-2.8,1
Two,Nashville,TN,3,Xavier,71,32,850,1897,0.448,206,571,0.361,644,1326,0.448,2482,2115,523,460,799,2203.4803812549644,0.554840209596366,0.5023721665788087,407,0.18470779384393624,576,772,0.4069583552978387,1.1263998631956997,0.9598451694838456,4.61,0
Two,Nashville,TN,14,Troy,59,32,914,2116,0.432,312,916,0.341,602,1200,0.432,2556,2262,495,486,799,2306.968840466926,0.5363798139878454,0.505671077504726,435,0.1885591137468319,416,606,0.28638941398865786,1.107947344222764,0.980507391483526,-4.8,1
Two,Tampa,FL,7,Michigan State,79,35,812,1795,0.452,179,477,0.375,633,1318,0.452,2367,2143,474,373,853,2283.7958156606855,0.5549876200480192,0.5022284122562675,502,0.21980949284416437,564,767,0.42729805013927574,1.0364324094863289,0.9383500859861439,9.71,0
Two,Tampa,FL,10,Colorado,64,32,869,1961,0.443,159,487,0.326,710,1474,0.443,2405,2251,424,461,890,2312.8947150259064,0.5239742740614215,0.4836817950025497,447,0.1932643094802494,508,759,0.38704742478327386,1.0398225152125276,0.9732392855481911,8.01,1
Two,Tampa,FL,2,Florida,85,33,883,1856,0.476,287,735,0.39,596,1121,0.476,2484,2128,542,352,797,2220.252463011314,0.5842726229230566,0.5530711206896551,438,0.19727486279012768,431,613,0.3302801724137931,1.1187916876042858,0.9584495616835428,7.76,0
Two,Tampa,FL,15,Sam Houston State,55,30,751,1636,0.459,194,542,0.358,557,1094,0.459,2185,1951,502,338,773,2100.5090009000896,0.562749824865043,0.5183374083129584,475,0.2261356651156732,489,694,0.4242053789731051,1.0402240595320968,0.9288224897698494,-6.87,1
Three,Nashville,TN,1,Kentucky,95,36,1026,2102,0.488,208,585,0.356,818,1517,0.488,2782,2309,574,460,864,2499.794561933535,0.5727862696007379,0.5375832540437678,501,0.2004164692687737,522,742,0.35299714557564227,1.1128914521072426,0.9236759032766437,9.33,0
Three,Nashville,TN,16,IUPUI,64,34,833,1855,0.449,215,626,0.343,618,1229,0.449,2423,2406,457,404,714,2316.43885509839,0.5517954417096321,0.5070080862533692,547,0.23613832879554525,542,774,0.4172506738544474,1.0460021401674702,1.0386632889983216,-1.8,1
Three,Nashville,TN,8,Oregon,58,33,934,2039,0.458,291,753,0.386,643,1286,0.458,2689,2427,567,377,813,2442.4235714285714,0.5744744488121688,0.5294261893084845,504,0.2063524140103229,530,685,0.3359489946051986,1.100955637447933,0.9936851365139953,6.11,1
Three,Nashville,TN,9,Utah,60,33,757,1679,0.451,236,620,0.381,521,1059,0.451,2191,1991,427,333,760,2053.4347483989022,0.5612767701608772,0.521143537820131,427,0.20794427499239462,441,620,0.36926742108397853,1.0669927552888445,0.9695949684071609,5.25,0
Three,Spokane,WA,5,Wisconsin,81,32,798,1723,0.463,201,563,0.357,597,1160,0.463,2250,1899,423,326,719,1995.8358851674639,0.5638080346403657,0.5214741729541498,334,0.1673484290377789,453,619,0.359257109692397,1.127347201601804,0.9514810381519226,6.51,0
Three,Spokane,WA,12,Weber State,74,32,800,1710,0.468,189,576,0.328,611,1134,0.468,2385,2164,455,345,733,2127.37987012987,0.5764768442424829,0.5230994152046784,403,0.1894349033092045,596,815,0.4766081871345029,1.1210973806264337,1.0172137239729988,-2.01,1
Three,Spokane,WA,4,Dayton,71,30,738,1638,0.451,227,633,0.359,511,1005,0.451,2182,2007,452,403,688,1947.681393217232,0.5643375887111791,0.5198412698412699,397,0.2038321058991198,479,671,0.40964590964590963,1.1203064359493184,1.030456011434593,5.17,1
Three,Spokane,WA,13,Tulsa,84,33,877,1884,0.465,217,591,0.367,660,1293,0.465,2423,2155,488,365,856,2276.500204750205,0.5618264111743865,0.5230891719745223,467,0.20513945003191547,452,619,0.32855626326963905,1.0643530780028505,0.946628511389246,2.29,0
Three,Indianapolis,IN,6,Missouri,72,33,870,1959,0.444,252,699,0.361,618,1260,0.444,2389,2233,452,437,864,2264.6045272867023,0.5373369320737742,0.5084226646248086,457,0.20180123924222074,397,600,0.30627871362940273,1.0549303294303398,0.9860441296014856,10.15,0
Three,Indianapolis,IN,11,Southern Illinois,71,31,847,1801,0.47,191,494,0.387,656,1307,0.47,2307,2115,430,336,692,2096.5598443579765,0.5582388013473227,0.5233203775680177,388,0.18506507269236386,422,603,0.3348139922265408,1.1003740275806275,1.0087954349081174,2.37,1
