Region,GameCity,GameState,seed,team,score,games,fg,fga,fgPerc,3p,3pa,3pPerc,2p,2pa,2pPerc,pts,opp_pts,ast,orb,drb,poss,tsPerc,efgPerc,tov,toPerc,ft,fta,ftr,ortg,drtg,sos,loss
One,Philadelphia,PA,3,Villanova,80,38,990,2193,0.451,247,701,0.352,743,1492,0.451,2919,2560,551,477,972,2641.860062111801,0.5619167154341331,0.5077519379844961,505,0.19115319817368465,692,919,0.41906064751481986,1.1049033375623476,0.9690142323260054,8.72,0
One,Philadelphia,PA,14,American,67,32,751,1614,0.465,230,615,0.374,521,999,0.465,2065,1891,421,302,744,1974.9940535372848,0.5610925136944613,0.5365551425030979,422,0.21367152941254833,333,514,0.3184634448574969,1.0455727683339153,0.9574712372491206,-5.49,1
One,Greensboro,NC,7,Texas,76,35,917,2063,0.444,166,566,0.293,751,1497,0.444,2532,2296,448,496,863,2376.261280353201,0.5245102913393657,0.4847309743092584,442,0.18600648154915958,532,797,0.38633058652447894,1.065539392041792,0.9662237141105665,8.09,0
One,Greensboro,NC,10,Minnesota,62,33,782,1772,0.441,188,575,0.327,594,1197,0.441,2189,2032,466,397,739,2123.20448943662,0.5362987789341643,0.49435665914221216,477,0.2246604141867509,437,611,0.3448081264108352,1.0309887770540833,0.9570439447116935,7.19,1
One,Greensboro,NC,2,Duke,86,37,971,2186,0.444,267,766,0.349,704,1420,0.444,2867,2439,492,490,858,2529.0298961424332,0.5548115924079635,0.5052607502287283,454,0.17951547377612773,658,904,0.41354071363220496,1.1336362628109211,0.9644014108810034,9.07,0
One,Greensboro,NC,15,Binghamton,62,32,778,1764,0.441,192,575,0.334,586,1189,0.441,2239,2156,383,357,744,2146.109046321526,0.5365393094722313,0.4954648526077097,431,0.2008285649504822,491,733,0.4155328798185941,1.04328342673812,1.00460878429986,-5.62,1
Two,Greensboro,NC,1,UNC,101,38,1205,2509,0.48,264,682,0.387,941,1827,0.48,3413,2735,685,556,1038,2887.51513174404,0.5801422393864397,0.5328816261458749,472,0.16346234685008046,739,983,0.3917895575926664,1.1819851478799248,0.9471811835486653,8.35,0
Two,Greensboro,NC,16,Radford,58,33,884,1917,0.461,163,463,0.352,721,1454,0.461,2491,2372,466,418,954,2449.251034985423,0.5462719298245614,0.5036515388628064,539,0.22006727456714453,560,825,0.4303599374021909,1.0170456047249667,0.9684593233270257,-4.37,1
Two,Greensboro,NC,8,LSU,75,35,937,2093,0.448,213,572,0.372,724,1521,0.448,2617,2316,529,475,890,2383.5699633699633,0.5410154634912759,0.4985666507405638,425,0.1783039753526354,530,740,0.3535594839942666,1.0979329494066985,0.971651780980479,3.27,0
Two,Greensboro,NC,9,Butler,71,32,705,1609,0.438,257,731,0.352,448,878,0.438,2168,1854,417,328,766,1995.7928336380255,0.5665070970169535,0.5180236171535115,400,0.20042160351425908,501,692,0.4300807955251709,1.0862850910472843,0.9289541322885909,2.07,1
Two,Portland,OR,5,Illinois,72,34,859,1865,0.461,188,537,0.35,671,1328,0.461,2204,1944,595,320,807,2146.961668145519,0.5377288519342623,0.5109919571045577,420,0.19562529048913266,298,419,0.22466487935656837,1.026567000566782,0.9054656302639854,6.73,1
Two,Portland,OR,12,Western Kentucky,76,34,871,1929,0.452,266,714,0.373,605,1215,0.452,2454,2278,454,432,819,2248.872805755396,0.5542806548371942,0.5204769310523587,452,0.20098957968775533,446,647,0.33540694660445824,1.0912133375083,1.012951908249351,-1.23,0
Two,Portland,OR,4,Gonzaga,77,34,967,1982,0.488,251,643,0.39,716,1339,0.488,2684,2142,512,345,931,2352.7579545454546,0.5864769429780093,0.5512108980827447,386,0.1640627754564638,499,696,0.3511604439959637,1.1407888324485722,0.910420893854263,3.55,0
Two,Portland,OR,13,Akron,64,36,823,1969,0.418,258,776,0.332,565,1193,0.418,2403,2171,446,424,775,2307.374245204337,0.5271586521586522,0.4834941594718131,490,0.21236260265035872,499,705,0.3580497714575927,1.0414435391200245,0.9408963476610791,-2.0,1
Two,Miami,FL,6,Arizona State,66,35,825,1718,0.48,288,778,0.37,537,940,0.48,2428,2117,544,288,797,2131.371539170507,0.6037998607380881,0.5640279394644936,401,0.1881417634750168,490,665,0.3870779976717113,1.139172572861199,0.9932571403406747,7.82,0
Two,Miami,FL,11,Temple,57,34,846,1908,0.443,258,703,0.367,588,1205,0.443,2333,2158,527,376,872,2210.441153846154,0.5428914496341941,0.5110062893081762,426,0.19272171044172,383,547,0.28668763102725364,1.0554454236162742,0.9762757068855207,3.9,1
Two,Miami,FL,3,Syracuse,59,38,1110,2277,0.487,256,743,0.345,854,1534,0.487,3046,2725,687,482,1023,2813.687322259136,0.5712763882428844,0.5436978480456741,583,0.2072014169406371,570,884,0.3882301273605621,1.082565207549195,0.9684800363005764,9.48,0
Two,Miami,FL,14,Stephen F. Austin,44,32,786,1795,0.438,177,561,0.316,609,1234,0.438,2099,1795,421,311,815,2096.4073445825934,0.5164455554680734,0.4871866295264624,384,0.18317050881943775,350,539,0.3002785515320334,1.0012367135729163,0.8562267274241947,-3.21,1
Two,Kansas City,MO,7,Clemson,59,32,912,1971,0.463,256,684,0.374,656,1287,0.463,2507,2177,478,462,727,2235.108948696384,0.558540976009696,0.5276509386098427,456,0.20401690050319907,427,621,0.3150684931506849,1.1216455472840352,0.9740017377093517,6.59,1
Two,Kansas City,MO,10,Michigan,62,35,812,1910,0.425,305,912,0.334,507,998,0.425,2341,2213,542,336,751,2166.4418031278747,0.5445807123981091,0.5049738219895288,402,0.18555771930711396,412,544,0.2848167539267016,1.0805736838257556,1.021490628921998,9.74,0
Two,Kansas City,MO,2,Oklahoma,82,36,982,1997,0.492,242,689,0.351,740,1308,0.492,2833,2430,521,435,967,2531.6301355206847,0.5887952247938281,0.5523284927391087,500,0.1975012040600331,627,929,0.4651977966950426,1.1190418222041476,0.9598558517317609,6.88,0
Two,Kansas City,MO,15,Morgan State,54,35,857,2047,0.419,181,537,0.337,676,1510,0.419,2333,2182,393,508,822,2286.6568421052634,0.4976535836177474,0.4628724963361016,456,0.19941776641053544,438,675,0.32975085490962386,1.02026677420127,0.9542315050609392,-6.53,1
Three,Dayton,OH,1,Louisville,74,37,1001,2189,0.457,305,827,0.369,696,1362,0.457,2748,2287,625,464,931,2548.991225806452,0.5515237147169326,0.5269529465509365,508,0.19929452673548476,441,687,0.31384193695751483,1.0780735422620318,0.8972176823701844,8.41,0
Three,Dayton,OH,16,Morehead State,54,36,865,1978,0.437,188,565,0.333,677,1413,0.437,2511,2411,464,498,902,2440.5762999999997,0.5365109481565048,0.48483316481294236,557,0.22822478444947616,593,823,0.4160768452982811,1.0288553568269923,0.9878814278414488,-3.61,1
Three,Dayton,OH,8,Ohio State,72,33,778,1618,0.481,216,576,0.375,562,1042,0.481,2206,2046,440,266,758,2071.1226562499996,0.5834867432658329,0.5475896168108776,439,0.21196233775688536,434,619,0.3825710754017305,1.0651228179765129,0.9878700297279897,8.23,1
Three,Dayton,OH,9,Siena,74,35,1007,2157,0.467,184,558,0.33,823,1599,0.467,2709,2462,534,438,835,2503.2229379418695,0.5428074506283662,0.5095039406583217,462,0.18456206716444234,511,769,0.3565136764024108,1.082204848373321,0.983532054889301,0.99,0
Three,Miami,FL,5,Utah,71,34,819,1727,0.474,242,655,0.369,577,1072,0.474,2421,2195,458,279,914,2245.986890192791,0.5957419583448167,0.5442964678633468,469,0.20881689116170307,541,693,0.4012738853503185,1.077922587425337,0.9772986697226828,5.71,1
Three,Miami,FL,12,Arizona,84,35,897,1892,0.474,212,548,0.387,685,1344,0.474,2529,2421,500,387,796,2269.3163567202027,0.5737399952812211,0.5301268498942917,442,0.19477231488288999,523,709,0.3747357293868922,1.1144325437530063,1.066841118397006,8.8,0
Three,Miami,FL,4,Wake Forest,69,31,906,1849,0.49,126,394,0.32,780,1455,0.49,2510,2193,405,390,872,2350.782329635499,0.5697397810020156,0.5240670632774472,492,0.20929202750825812,572,804,0.43482963764196864,1.0677296525319673,0.9328809274910774,7.36,1
Three,Miami,FL,13,Cleveland State,84,37,882,2043,0.432,180,578,0.311,702,1465,0.432,2455,2203,512,441,826,2356.207679558011,0.519299759704877,0.47577092511013214,454,0.1926825058498933,511,729,0.3568281938325991,1.041928528329269,0.934977005258403,2.12,0
Three,Minneapolis,MN,6,West Virginia,60,35,886,2067,0.429,231,703,0.329,655,1364,0.429,2521,2163,530,532,808,2282.1041492537315,0.5266390360479302,0.48451862602806,420,0.18404068023685236,518,742,0.358974358974359,1.1046822735169162,0.9478095032197896,8.34,1
Three,Minneapolis,MN,11,Dayton,68,35,831,1972,0.421,190,579,0.328,641,1393,0.421,2339,2150,485,484,844,2302.8443674698797,0.5078423539220455,0.4695740365111562,475,0.20626665297485103,487,752,0.3813387423935091,1.0157004238066876,0.9336280082019573,1.76,0
Three,Minneapolis,MN,3,Kansas,84,35,945,1979,0.478,217,585,0.371,728,1394,0.478,2674,2290,555,421,950,2460.05822027717,0.5755290390343853,0.5323395654370895,508,0.20649917787017438,567,782,0.3951490651844366,1.0869661449307997,0.93087227819429,7.9,0
Three,Minneapolis,MN,14,North Dakota State,74,33,943,1936,0.487,238,578,0.412,705,1358,0.487,2659,2279,486,363,808,2266.2309735269,0.5896937761691861,0.5485537190082644,370,0.1632666768401699,535,724,0.3739669421487603,1.1733137668054372,1.005634477077695,-2.72,1
Three,Minneapolis,MN,7,Boston College,55,34,885,2000,0.443,217,649,0.334,668,1351,0.443,2528,2397,503,485,774,2290.6056791104047,0.5442364328401909,0.49675,457,0.19951055049225394,541,733,0.3665,1.1036382311694046,1.046448117133332,7.23,1
Three,Minneapolis,MN,10,USC,72,35,872,1843,0.473,129,396,0.326,743,1447,0.473,2397,2224,438,409,838,2300.431170809944,0.5484322662127286,0.5081389039609333,487,0.21169944407792707,524,778,0.42213781877373846,1.041978577935916,0.9667752846597737,9.15,0
Three,Minneapolis,MN,2,Michigan State,77,38,962,2135,0.451,201,567,0.354,761,1568,0.451,2737,2420,611,533,949,2566.400789473684,0.5428659833074164,0.49765807962529274,532,0.2072942005714946,612,877,0.4107728337236534,1.0664741108349263,0.9429548221485281,9.37,0
Three,Minneapolis,MN,15,Robert Morris,62,35,880,1859,0.473,226,573,0.394,654,1286,0.473,2467,2288,536,353,808,2343.7003531438413,0.5711917463139957,0.534158149542765,530,0.22613812354000698,481,683,0.3674018289402905,1.0526089637230136,0.9762340125651623,-5.23,1
Four,Philadelphia,PA,1,UConn,103,36,996,2102,0.474,165,484,0.341,831,1618,0.474,2819,2313,567,511,1048,2562.5054393842206,0.5567977119742122,0.5130827783063748,458,0.17873132792649177,662,976,0.4643196955280685,1.1000952258182977,0.902632230336191,8.57,0
Four,Philadelphia,PA,16,Chattanooga,47,35,877,2002,0.438,289,821,0.352,588,1181,0.438,2657,2687,477,438,936,2543.2718340611355,0.5504682191099693,0.5102397602397603,551,0.2166500617907425,614,935,0.46703296703296704,1.044717267110713,1.056513096246325,-3.13,1
Four,Philadelphia,PA,8,BYU,66,33,909,1879,0.484,238,624,0.381,671,1255,0.484,2544,2150,537,302,894,2259.5215719063544,0.5852688924062281,0.5470995210218201,375,0.1659643371687809,488,669,0.3560404470463012,1.1259020633530095,0.9515288664343438,4.15,1
Four,Philadelphia,PA,9,Texas A&M,79,34,822,1831,0.449,202,560,0.361,620,1271,0.449,2440,2281,427,422,827,2240.625092073659,0.5526263340037325,0.5040961223375204,432,0.19280333935749672,594,856,0.4675040961223375,1.088981824148824,1.0180194839686343,6.13,0
Four,Portland,OR,5,Purdue,61,37,914,2071,0.441,244,704,0.347,670,1367,0.441,2555,2212,552,363,908,2418.227718332022,0.5382845681925436,0.5002414292612265,426,0.17616206975488416,483,687,0.3317238049251569,1.0565588925439648,0.9147194795723093,7.17,0
Four,Portland,OR,12,Northern Iowa,56,34,766,1692,0.453,217,628,0.346,549,1064,0.453,2290,2158,418,297,843,2118.065315789474,0.5702418423044743,0.5168439716312057,397,0.18743520185166,541,718,0.4243498817966903,1.0811753456934543,1.0188543214002073,2.24,1
Four,Portland,OR,4,Washington,71,35,977,2136,0.457,146,433,0.337,831,1703,0.457,2750,2431,458,532,905,2563.484370215727,0.5403260032380264,0.49157303370786515,515,0.20089843573208946,650,929,0.4349250936329588,1.0727586374043612,0.9483186354654553,8.19,0
Four,Portland,OR,13,Mississippi State,58,36,890,2058,0.432,296,819,0.361,594,1239,0.432,2677,2479,447,407,977,2546.276647398844,0.5506689486069742,0.5043731778425656,517,0.20304156680231222,601,847,0.41156462585034015,1.0513390219144871,0.9735784218625377,4.62,1
Four,Boise,ID,6,Marquette,58,35,914,2023,0.452,243,701,0.347,671,1322,0.452,2739,2432,526,425,822,2393.775180433039,0.5642954856361149,0.5118635689569946,408,0.17044207130854783,668,918,0.453781512605042,1.14421772871106,1.0159684250548733,7.87,0
Four,Boise,ID,11,Utah State,57,35,899,1813,0.496,222,563,0.394,677,1250,0.496,2534,2169,566,365,837,2187.0260399334443,0.5979799886728336,0.5570876999448428,393,0.17969607714957056,514,695,0.3833425261996691,1.1586510419771292,0.9917577387720574,0.07,1
Four,Boise,ID,3,Missouri,78,38,1124,2381,0.472,263,746,0.353,861,1635,0.472,3096,2571,699,486,907,2709.15007896626,0.5600092611350679,0.5272994540109198,449,0.16573463518541082,585,871,0.3658126837463251,1.1427938319243471,0.9490061181774859,6.72,0
Four,Boise,ID,14,Cornell,59,31,821,1736,0.473,241,587,0.411,580,1149,0.473,2281,2007,482,321,784,2067.5881900452487,0.5772345379086953,0.5423387096774194,398,0.19249481203086669,398,545,0.31394009216589863,1.1032177543779067,0.9706962003667071,-4.01,1
Four,Kansas City,MO,7,California,71,33,892,1848,0.483,210,492,0.427,682,1356,0.483,2472,2271,509,333,780,2194.1511590296495,0.5812313074882908,0.5395021645021645,399,0.18184708850070996,478,633,0.3425324675324675,1.1266315858991354,1.0350244059777252,7.21,1
Four,Kansas City,MO,10,Maryland,84,35,924,2179,0.424,201,604,0.333,723,1575,0.424,2512,2419,511,464,810,2362.324332810047,0.5131054317275638,0.47016980266177144,428,0.18117749288510385,463,611,0.28040385497934833,1.0633594909518245,1.0239914843202482,8.99,0
Four,Kansas City,MO,2,Memphis,81,37,979,2176,0.45,222,681,0.326,757,1495,0.45,2779,2176,526,498,954,2547.9207851239667,0.5432147995246137,0.5009191176470589,464,0.1821092722776405,599,868,0.39889705882352944,1.0906932492662995,0.8540296906813486,4.63,0
Four,Kansas City,MO,15,Cal State Northridge,70,31,821,1808,0.454,215,609,0.353,606,1199,0.454,2282,2178,430,403,747,2231.3093304347826,0.5493923460642129,0.5135508849557522,549,0.24604387769625127,425,611,0.3379424778761062,1.0227179032838714,0.9761084984015215,-0.14,1
