Region,GameCity,GameState,seed,team,score,games,fg,fga,fgPerc,3p,3pa,3pPerc,2p,2pa,2pPerc,pts,opp_pts,ast,orb,drb,poss,tsPerc,efgPerc,tov,toPerc,ft,fta,ftr,ortg,drtg,sos,loss
One,Raleigh,NC,1,UNC,83,40,1235,2560,0.482,224,685,0.327,1011,1875,0.482,3311,2801,708,568,1056,2825.536699507389,0.5662849246093643,0.526171875,431,0.15253739230325394,617,826,0.32265625,1.171812774747271,0.9913160924394764,10.69,0
One,Raleigh,NC,16,Florida Gulf Coast,67,35,1008,2106,0.479,186,527,0.353,822,1579,0.479,2703,2473,483,417,1005,2510.6735443037974,0.5520111750098026,0.5227920227920227,438,0.1744551779715575,501,778,0.3694207027540361,1.0766035298107761,0.984994646401054,-3.82,1
One,Raleigh,NC,8,USC,69,34,982,2138,0.459,266,688,0.387,716,1450,0.459,2737,2537,504,401,936,2482.0165145848914,0.5544975688816856,0.5215154349859682,415,0.16720275532469908,507,750,0.3507951356407858,1.1027323887318106,1.0221527476114736,7.64,1
One,Raleigh,NC,9,Providence,70,35,881,2093,0.421,249,776,0.321,632,1317,0.421,2577,2455,550,402,861,2389.6290736342044,0.5288019567929608,0.4804108934543717,397,0.16613457058263567,566,781,0.3731485905398949,1.0784100463260757,1.027356097683553,8.46,0
One,Des Moines,IA,5,Indiana,99,35,1021,2034,0.502,345,831,0.415,676,1203,0.502,2891,2447,560,414,874,2434.800357142857,0.6186021431750487,0.5867748279252704,474,0.19467715232152358,504,688,0.3382497541789577,1.1873663446445668,1.00501053107757,6.9,0
One,Des Moines,IA,12,Chattanooga,74,35,897,1963,0.457,262,729,0.359,635,1234,0.457,2652,2364,504,381,860,2374.217711522965,0.5715911442168425,0.5236882322975038,437,0.18406062673994714,596,811,0.413143148242486,1.116999501405812,0.9956963881309727,-3.46,1
One,Des Moines,IA,4,Kentucky,85,36,1028,2149,0.478,244,666,0.366,784,1483,0.478,2861,2451,512,451,944,2475.4143584229387,0.5706660496585179,0.5351326198231736,389,0.15714540827331547,561,813,0.37831549557933924,1.1557661004369038,0.9901372639534608,8.84,0
One,Des Moines,IA,13,Stony Brook,57,33,933,1992,0.468,220,598,0.368,713,1394,0.468,2515,2115,541,425,887,2258.7418826219514,0.5534089108736598,0.5235943775100401,379,0.16779252331393268,429,637,0.31977911646586343,1.1134517048404768,0.9363619704722101,-5.28,1
One,Brooklyn,NY,6,Notre Dame,70,36,972,2042,0.476,262,700,0.374,710,1342,0.476,2704,2541,480,381,884,2324.5724110671936,0.5784600640071196,0.5401567091087169,359,0.15443700453933626,498,671,0.32859941234084233,1.1632246804299868,1.0931042577561376,9.57,0
One,Brooklyn,NY,11,Michigan,63,36,947,2048,0.462,342,901,0.38,605,1147,0.462,2656,2426,537,290,862,2327.0372395833333,0.5778033032249081,0.5458984375,348,0.14954638201763845,420,569,0.27783203125,1.1413654903415165,1.042527364295376,7.92,1
One,Brooklyn,NY,3,West Virginia,56,35,943,2102,0.449,209,643,0.325,734,1459,0.449,2749,2335,510,558,822,2487.3561304347827,0.5433493564403403,0.49833491912464317,498,0.20021258472261913,654,972,0.46241674595623217,1.1051895490009638,0.938747761701437,9.78,1
One,Brooklyn,NY,14,Stephen F. Austin,70,34,972,2032,0.478,269,741,0.363,703,1291,0.478,2728,2153,635,405,783,2336.740909090909,0.5827963972586351,0.5445374015748031,411,0.17588599506305402,515,701,0.3449803149606299,1.167437942900271,0.9213687283959983,-5.47,0
One,St. Louis,MO,7,Wisconsin,47,35,816,1917,0.426,229,656,0.349,587,1261,0.426,2373,2233,400,398,830,2212.3825244299674,0.5303219923837448,0.4853938445487741,386,0.1744725406830155,512,728,0.3797600417318727,1.0725993239398854,1.0093191278372373,9.4,0
One,St. Louis,MO,10,Pitt,43,33,878,1919,0.458,204,589,0.346,674,1330,0.458,2476,2220,547,417,840,2207.8822673031027,0.5574467318672214,0.5106826472120897,384,0.17392231718453477,516,686,0.35747785304846275,1.1214366076794482,1.0054883962230916,8.75,1
One,St. Louis,MO,2,Xavier,71,34,928,2054,0.452,255,702,0.363,673,1352,0.452,2737,2392,548,436,951,2447.0678298485946,0.5629185382628297,0.5138753651411879,429,0.17531185477050842,626,857,0.4172346640701071,1.1184814603890012,0.9774964023567742,8.43,0
One,St. Louis,MO,15,Weber State,53,35,908,1885,0.482,291,785,0.371,617,1100,0.482,2662,2344,477,300,996,2433.4115740740745,0.5925457653679037,0.5588859416445623,462,0.18985690909101283,555,821,0.43554376657824934,1.0939374285720262,0.9632566989379525,-5.13,1
Two,Des Moines,IA,1,Kansas,105,38,1092,2207,0.495,304,728,0.418,788,1479,0.495,3089,2570,604,402,1041,2689.83264033264,0.5991264275074478,0.5636610783869506,478,0.17770622336595923,601,843,0.38196647032170367,1.1483985857268788,0.9554497783483582,11.22,0
Two,Des Moines,IA,16,Austin Peay,79,36,945,2049,0.461,223,645,0.346,722,1404,0.461,2740,2765,479,422,904,2549.457194570136,0.5567204694332016,0.515617374328941,502,0.19690465918359623,627,936,0.4568081991215227,1.074738578014051,1.084544586937537,-2.98,1
Two,Des Moines,IA,8,Colorado,67,34,865,2029,0.426,252,647,0.389,613,1382,0.426,2576,2407,461,446,988,2418.8331380753134,0.5401506382835959,0.48841793987185805,454,0.1876938069242973,594,808,0.39822572695909314,1.0649763141783917,0.9951079146845453,7.64,1
Two,Des Moines,IA,9,UConn,74,36,944,2078,0.454,255,699,0.365,689,1379,0.454,2631,2285,489,335,965,2396.3213076923075,0.5601209231031253,0.5156400384985563,385,0.16066292895035877,488,615,0.2959576515880655,1.0979328988789452,0.9535449159781033,6.28,0
Two,Spokane,WA,5,Maryland,79,36,943,1941,0.486,267,739,0.361,676,1202,0.486,2725,2400,488,319,969,2432.522251552795,0.6005377291960508,0.5546110252447192,458,0.1882819364581914,572,745,0.38382277176713037,1.1202364123331257,0.9866302347154134,8.31,0
Two,Spokane,WA,12,South Dakota State,74,34,877,1950,0.45,255,715,0.357,622,1235,0.45,2591,2316,381,381,898,2320.190688037529,0.5646061049805624,0.5151282051282051,399,0.17196862398300694,582,783,0.4015384615384615,1.1167185582455412,0.998193817405123,-1.22,1
Two,Spokane,WA,4,California,66,34,890,1931,0.461,236,651,0.363,654,1280,0.461,2545,2289,430,386,963,2353.679599703484,0.5567368439474283,0.5220093215950284,419,0.17801913227815097,529,806,0.4174003107198343,1.081285660257504,0.9725197942355313,7.87,1
Two,Spokane,WA,13,Hawaii,77,34,893,1946,0.459,237,737,0.322,656,1209,0.459,2620,2267,525,360,910,2418.8176377952755,0.5622028050057508,0.5197841726618705,443,0.18314733325815724,597,873,0.4486125385405961,1.0831738445516297,0.9372347731292155,-1.04,0
Two,Providence,RI,6,Arizona,55,34,946,1970,0.48,221,580,0.381,725,1390,0.48,2735,2342,485,394,974,2441.6313450292396,0.5819842364196585,0.5362944162436548,442,0.1810265095506082,622,863,0.43807106598984774,1.1201527231242385,0.9591947632749421,7.23,1
Two,Providence,RI,11,Wichita State,65,35,867,2023,0.429,250,771,0.324,617,1252,0.429,2535,2066,489,407,898,2290.43261302682,0.5368669840570625,0.4903608502224419,346,0.15106316511218332,551,768,0.379634206623826,1.1067778137554471,0.902013003242112,4.24,0
Two,Providence,RI,3,Miami (FL),79,35,907,1895,0.479,241,643,0.375,666,1252,0.479,2633,2359,438,330,877,2297.767025683513,0.5891223799380673,0.5422163588390502,383,0.16668356526966419,578,772,0.40738786279683376,1.1458951105875348,1.0266489046243807,10.69,0
Two,Providence,RI,14,Buffalo,72,35,915,2096,0.437,263,776,0.339,652,1320,0.437,2709,2634,441,425,938,2523.7723037417463,0.5467248978801039,0.49928435114503816,475,0.1882103228154793,616,867,0.4136450381679389,1.0733931884360706,1.0436757690441527,0.9,1
