Region,GameCity,GameState,seed,team,score,games,fg,fga,fgPerc,3p,3pa,3pPerc,2p,2pa,2pPerc,pts,opp_pts,ast,orb,drb,poss,tsPerc,efgPerc,tov,toPerc,ft,fta,ftr,ortg,drtg,sos,loss
Two,Orlando,FL,1,Florida,67,39,945,2056,0.46,255,711,0.359,690,1345,0.46,2727,2253,509,437,948,2447.31516967509,0.5589855856742264,0.5216439688715954,418,0.17079941528556553,582,871,0.42363813229571984,1.1142823097697063,0.9206006761683712,8.54,0
Two,Orlando,FL,16,Albany (NY),55,34,765,1733,0.441,163,453,0.36,602,1280,0.441,2239,2174,376,343,832,2149.846229787234,0.54521457931545,0.48845931909982687,428,0.1990840061348752,546,728,0.42008078476630123,1.041469835831742,1.0112351152738754,-5.22,1
Two,Orlando,FL,8,Colorado,48,35,814,1871,0.435,181,569,0.318,633,1302,0.435,2457,2387,397,401,904,2350.669739463601,0.5415902518163221,0.48343132014965257,466,0.1982413744375407,648,903,0.4826296098343132,1.0452340278820547,1.0154552806489476,8.8,1
Two,Orlando,FL,9,Pitt,77,36,895,1944,0.46,183,522,0.351,712,1422,0.46,2586,2229,563,432,859,2285.807621998451,0.5566461745105129,0.5074588477366255,373,0.163180836571842,613,861,0.44290123456790126,1.1313288026133603,0.9751476802108199,7.54,0
Two,San Diego,CA,5,VCU,75,35,922,2196,0.42,260,744,0.349,662,1452,0.42,2624,2282,459,479,838,2432.0040850417618,0.5174154467440687,0.4790528233151184,423,0.17393062890054165,520,772,0.35154826958105645,1.0789455561111614,0.9383207923192342,4.78,1
Two,San Diego,CA,12,Stephen F. Austin,77,35,922,1992,0.463,248,718,0.345,674,1274,0.463,2661,2219,574,451,735,2269.6290893760543,0.5676194539249146,0.5251004016064257,393,0.17315604643930607,569,800,0.40160642570281124,1.1724382686386603,0.9776927914728248,-6.76,0
Two,San Diego,CA,4,UCLA,76,37,1073,2196,0.489,229,603,0.38,844,1593,0.489,3003,2604,636,368,940,2572.5323547400612,0.5853436042975877,0.5407559198542805,379,0.14732564949150878,628,839,0.3820582877959927,1.1673322570527729,1.012232166954852,7.62,0
Two,San Diego,CA,13,Tulsa,59,34,835,1899,0.44,197,603,0.327,638,1296,0.44,2471,2299,427,368,863,2310.2582940698617,0.538964211554904,0.4915745129015271,394,0.17054370111400433,604,894,0.4707740916271722,1.0695773742454433,0.9951268245205481,1.17,1
Two,Buffalo,NY,6,Ohio State,59,35,843,1875,0.45,200,617,0.324,643,1258,0.45,2432,2092,421,346,841,2264.3238079191237,0.546782258354617,0.5029333333333333,394,0.17400338176988897,546,793,0.42293333333333333,1.0740513311278426,0.9238961285852987,8.12,1
Two,Buffalo,NY,11,Dayton,60,37,935,2018,0.463,243,644,0.377,692,1374,0.463,2671,2478,485,414,875,2415.4143211792084,0.5615213844834255,0.5235381565906838,442,0.18299138003960125,558,819,0.40584737363726464,1.1058144255334275,1.0259109496337826,5.34,0
Two,Buffalo,NY,3,Syracuse,77,34,819,1873,0.437,167,505,0.331,652,1368,0.437,2311,2012,402,446,754,2045.8417666666667,0.5282044249405742,0.4818473037907101,306,0.1495716848613235,506,715,0.3817405232247731,1.1296083781520216,0.9834582677809899,7.25,0
Two,Buffalo,NY,14,Western Michigan,53,33,779,1684,0.463,195,593,0.329,584,1091,0.463,2373,2235,376,323,820,2216.7542869641293,0.575791986955509,0.5204869358669834,464,0.20931503447567631,620,856,0.5083135391923991,1.0704840017473705,1.0082308233903805,-1.45,1
Two,St. Louis,MO,7,New Mexico,53,34,847,1851,0.458,197,593,0.332,650,1258,0.458,2516,2248,522,360,936,2258.788888888889,0.5639434801319753,0.5108049702863318,361,0.159820159279063,625,863,0.4662344678552134,1.1138712486042177,0.9952235957322263,4.84,1
Two,St. Louis,MO,10,Stanford,58,36,896,1950,0.459,208,571,0.364,688,1379,0.459,2616,2457,415,347,910,2398.471710421639,0.5599602719317773,0.5128205128205128,409,0.17052525498751867,616,877,0.44974358974358974,1.0906945404580657,1.024402326416463,9.0,0
Two,St. Louis,MO,2,Kansas,80,35,955,1937,0.493,189,556,0.34,766,1381,0.493,2764,2454,523,416,920,2446.8234730538925,0.5884857775506728,0.5418172431595251,463,0.18922492983203543,665,935,0.4827052142488384,1.1296278748504232,1.0029329974250862,11.4,0
Two,St. Louis,MO,15,Eastern Kentucky,69,34,881,1810,0.487,315,807,0.39,566,1003,0.487,2677,2411,498,243,641,2214.954196832579,0.6193547790034797,0.5737569060773481,359,0.16208010103024972,600,798,0.4408839779005525,1.208602870356486,1.0885100935485572,-4.34,1
Three,St. Louis,MO,1,Wichita State,64,36,896,1942,0.461,250,713,0.351,646,1229,0.461,2706,2141,491,419,962,2342.824923968139,0.5769624398730938,0.5257466529351185,374,0.15963634165481763,664,916,0.47167868177136973,1.1550158837377982,0.9138540307031138,1.73,0
Three,St. Louis,MO,16,Cal Poly,37,34,754,1850,0.408,218,654,0.333,536,1196,0.408,2141,2163,394,377,719,1990.8099999999997,0.5060700035928369,0.4664864864864865,303,0.15219935604100845,415,603,0.32594594594594595,1.0754416544019771,1.0864924327283871,1.69,1
Three,St. Louis,MO,8,Kentucky,56,40,1004,2213,0.454,203,611,0.332,801,1602,0.454,2992,2665,446,562,1045,2687.991748599876,0.5505586551059164,0.4995481247175779,469,0.17447970227002865,781,1146,0.517849073655671,1.113098654993445,0.9914464958414207,9.89,0
Three,St. Louis,MO,9,Kansas State,49,33,798,1840,0.434,198,598,0.331,600,1242,0.434,2280,2159,503,406,774,2156.7850508474576,0.5263060700633414,0.4875,404,0.18731583837770843,486,741,0.4027173913043478,1.057128988864295,1.001026967964041,8.47,1
Three,Orlando,FL,5,Saint Louis,83,34,829,1869,0.444,190,601,0.316,639,1268,0.444,2374,2105,482,345,886,2290.12672623883,0.539251317463202,0.4943820224719101,431,0.18819919223764928,526,755,0.4039593365436062,1.0366238570120172,0.9191631082604449,4.24,0
Three,Orlando,FL,12,NC State,80,36,950,2060,0.461,160,525,0.305,790,1535,0.461,2561,2504,466,422,817,2335.2726392251816,0.5345930329648307,0.5,375,0.16058082199961926,501,762,0.3699029126213592,1.0966599603760665,1.0722516754321245,7.44,1
Three,Orlando,FL,4,Louisville,71,37,1051,2232,0.471,288,783,0.368,763,1449,0.471,2998,2262,568,503,893,2535.6805085959886,0.5684921116504854,0.535394265232975,391,0.15419923711780925,608,920,0.4121863799283154,1.1823256083866807,0.8920682208708044,4.79,0
Three,Orlando,FL,13,Manhattan,64,33,828,1837,0.451,208,564,0.369,620,1273,0.451,2540,2311,433,415,819,2349.5153565640194,0.5557111352259599,0.5073489384866631,468,0.19919001537594247,676,1019,0.5547087642896026,1.0810740150745597,0.9836071058414596,-0.9,1
Three,Raleigh,NC,6,UMass,67,33,900,1962,0.459,177,512,0.346,723,1450,0.459,2502,2350,499,404,863,2353.2626992896603,0.54382792258603,0.503822629969419,446,0.1895241020624797,525,769,0.3919469928644241,1.0632047160545384,0.9986135422574601,6.0,1
Three,Raleigh,NC,11,Tennessee,86,37,927,2048,0.453,205,631,0.325,722,1417,0.453,2672,2283,472,501,923,2354.7954564606744,0.551409892359506,0.502685546875,388,0.16477014975354812,613,852,0.416015625,1.1347057735605168,0.9695109584725524,7.84,0
Three,Raleigh,NC,3,Duke,71,35,929,2020,0.46,316,801,0.395,613,1219,0.46,2745,2359,509,410,797,2264.661723280861,0.5804560756517179,0.5381188118811882,328,0.1448339929218302,571,783,0.38762376237623763,1.2121015566171458,1.041656674703041,8.48,1
Three,Raleigh,NC,14,Mercer,78,36,982,2061,0.476,290,756,0.384,692,1305,0.476,2836,2410,586,407,931,2446.2088863976087,0.5886162122671271,0.5468219311014071,420,0.17169424996182966,582,791,0.3837942746239689,1.1593449830755926,0.9851979581143083,-3.42,0
Three,Milwaukee,WI,7,Texas,87,35,905,2095,0.432,178,545,0.327,727,1550,0.432,2598,2475,452,528,921,2420.623188405797,0.5206496296533812,0.4744630071599045,426,0.17598773821569486,610,909,0.433890214797136,1.0732773330619136,1.0224639720278046,9.15,0
Three,Milwaukee,WI,10,Arizona State,85,33,836,1852,0.451,268,688,0.39,568,1164,0.451,2486,2291,471,281,891,2283.1509215017068,0.5654420728933529,0.5237580993520519,377,0.16512268043675105,546,787,0.4249460043196544,1.0888461102540135,1.003437827269487,7.41,1
Three,Milwaukee,WI,2,Michigan,57,37,945,1982,0.477,319,794,0.402,626,1188,0.477,2736,2408,525,316,844,2292.1323793103447,0.5984147259015591,0.5572653884964682,336,0.14658839211594551,527,691,0.3486377396569122,1.1936483358012706,1.0505501434976097,9.65,0
Three,Milwaukee,WI,15,Wofford,40,33,808,1804,0.448,196,544,0.36,612,1260,0.448,2205,2054,423,352,738,2047.6408807339449,0.5340327830737038,0.5022172949002217,351,0.17141677688823517,393,592,0.328159645232816,1.0768489830158363,1.0031055832718947,-5.95,1
Four,San Diego,CA,1,Arizona,68,38,996,2123,0.469,204,561,0.364,792,1562,0.469,2769,2225,574,465,984,2471.0166666666664,0.5525181578737329,0.5171926519076778,387,0.15661569799205458,573,870,0.40979745642958076,1.1205913895090416,0.9004390905227944,9.04,0
Four,San Diego,CA,16,Weber State,59,31,732,1541,0.475,222,566,0.392,510,975,0.475,2254,2061,407,265,800,2014.4084976525821,0.5999531536135599,0.5470473718364698,382,0.1896338306977705,568,767,0.49772874756651525,1.11893888584496,1.0231291232149347,-4.23,1
Four,San Diego,CA,8,Gonzaga,85,36,972,1963,0.495,255,643,0.397,717,1320,0.495,2761,2372,525,343,948,2417.4750503485666,0.5971227378109969,0.5601120733571064,419,0.1733213337360342,562,793,0.40397350993377484,1.1421007218262302,0.9811890301238022,5.36,0
Four,San Diego,CA,9,Oklahoma State,77,34,898,1941,0.463,239,656,0.364,659,1285,0.463,2728,2365,463,332,871,2374.6072152950956,0.5767051700519205,0.524214322514168,356,0.1499195309889427,693,964,0.4966512107161257,1.1488215745444823,0.9959541876091278,8.34,1
Four,Spokane,WA,5,Oklahoma,75,33,909,2034,0.447,285,752,0.379,624,1282,0.447,2704,2508,483,398,844,2345.0572463768117,0.5664298163292666,0.5169616519174042,376,0.16033723721710078,601,802,0.3942969518190757,1.1530635357314907,1.0694834865438532,8.97,1
Four,Spokane,WA,12,North Dakota State,80,33,888,1759,0.505,176,483,0.364,712,1276,0.505,2492,2164,382,307,774,2106.923968547641,0.6003777657852132,0.5548607163160887,325,0.1542533118667928,540,719,0.40875497441728254,1.1827669328370698,1.0270897442453526,-0.02,0
Four,Spokane,WA,4,San Diego State,73,36,873,2009,0.435,186,519,0.358,687,1490,0.435,2530,2052,356,470,894,2305.9624633431085,0.525795135251966,0.4808362369337979,355,0.15394873318333754,598,902,0.4489795918367347,1.0971557604333633,0.8898670436400243,4.86,0
Four,Spokane,WA,13,New Mexico State,69,36,936,1918,0.488,194,523,0.371,742,1395,0.488,2771,2415,474,428,918,2451.6865378900447,0.5846287575742232,0.5385818561001042,457,0.18640229610809075,705,1027,0.5354535974973931,1.130242368742931,0.9850362037221864,-2.58,1
Four,San Antonio,TX,6,Baylor,74,38,959,2108,0.455,280,725,0.386,679,1383,0.455,2843,2577,563,525,931,2484.2959134615385,0.5628454679358241,0.5213472485768501,440,0.17711255636488088,645,949,0.4501897533206831,1.1443886312394462,1.037316040346132,10.11,0
Four,San Antonio,TX,11,Nebraska,60,32,719,1684,0.427,188,564,0.333,531,1120,0.427,2137,2085,304,278,781,2047.1434372049102,0.5348597401037183,0.4827790973871734,349,0.17048145902102052,511,713,0.42339667458432306,1.0438936330312918,1.0184923841227158,8.5,1
Four,San Antonio,TX,3,Creighton,76,35,957,1927,0.497,356,859,0.414,601,1068,0.497,2756,2376,614,293,899,2275.4786073825503,0.6221893117087178,0.5889984431759211,342,0.15029805109589564,486,654,0.3393876491956409,1.2111737684803754,1.0441759339293801,7.17,0
Four,San Antonio,TX,14,Louisiana,66,35,988,2127,0.465,246,670,0.367,742,1457,0.465,2835,2633,472,464,865,2525.699082016554,0.5605602834635705,0.5223319228960978,459,0.18173186317727444,613,913,0.4292430653502586,1.1224615078596363,1.04248365086223,-0.28,1
Four,Milwaukee,WI,7,Oregon,87,34,928,1977,0.469,259,666,0.389,669,1311,0.469,2783,2521,492,356,803,2367.232890422778,0.5902188666440448,0.5349013657056145,389,0.16432688206293308,668,865,0.43753161355589276,1.1756342230877705,1.0649564773281601,8.05,0
Four,Milwaukee,WI,10,BYU,68,35,1012,2186,0.463,177,499,0.355,835,1687,0.463,2931,2706,544,463,969,2596.8468296089386,0.5529771338012226,0.5034309240622141,395,0.1521075465430833,730,1055,0.48261665141811527,1.1286765035893094,1.0420329644191986,5.72,1
Four,Milwaukee,WI,2,Wisconsin,75,38,927,2019,0.459,297,790,0.376,630,1229,0.459,2793,2432,468,337,929,2359.3697630331753,0.582399159243319,0.5326894502228826,307,0.1301194941166512,642,861,0.4264487369985141,1.1837907070612599,1.0307837449240904,10.19,0
Four,Milwaukee,WI,15,American,35,33,748,1527,0.49,207,546,0.379,541,981,0.49,2081,1951,492,232,754,2008.8752941176472,0.5903881071266455,0.5576293385723641,464,0.23097501440665658,378,535,0.35036018336607727,1.0359030279746817,0.9711902006624719,-3.25,1
