Region,GameCity,GameState,seed,team,score,games,fg,fga,fgPerc,3p,3pa,3pPerc,2p,2pa,2pPerc,pts,opp_pts,ast,orb,drb,poss,tsPerc,efgPerc,tov,toPerc,ft,fta,ftr,ortg,drtg,sos,loss
Three,San Jose,CA,12,Oregon,68,37,944,2110,0.447,192,577,0.333,752,1533,0.447,2650,2352,484,451,834,2550.7193618677043,0.5373160959626271,0.4928909952606635,555,0.2175856773179525,570,809,0.38341232227488153,1.0389226034100434,0.9220928163095933,5.77,0
Three,San Jose,CA,4,Saint Louis,64,35,808,1812,0.446,210,617,0.34,598,1195,0.446,2388,2036,453,306,726,2195.6634883720926,0.5519804726506158,0.5038631346578366,383,0.17443474468119138,562,798,0.44039735099337746,1.0875983558712403,0.9272823503156805,4.28,0
Three,San Jose,CA,13,New Mexico State,44,35,832,1828,0.455,137,438,0.313,695,1390,0.455,2355,2175,401,429,806,2301.8025263157897,0.5352759341758341,0.4926148796498906,506,0.21982771945684304,554,845,0.46225382932166303,1.0231112239542794,0.9449116399577739,0.7,1
Three,Auburn Hills,MI,6,Memphis,54,36,976,2071,0.471,220,592,0.372,756,1479,0.471,2681,2337,605,438,805,2489.541834271923,0.5561686802973979,0.5243843553838725,523,0.21007881562791794,509,771,0.3722839208112023,1.07690498030296,0.9387269447847882,2.7,0
Three,Auburn Hills,MI,11,Saint Mary's,52,35,910,1939,0.469,273,728,0.375,637,1211,0.469,2610,2203,502,422,777,2252.6815179316095,0.5792996910401648,0.5397111913357401,416,0.18466880324119994,517,713,0.3677153171738009,1.158619174181567,0.9779456094720276,3.31,1
Three,Auburn Hills,MI,3,Michigan State,65,36,882,1921,0.459,177,523,0.338,705,1398,0.459,2448,2129,474,421,820,2316.853883964545,0.5480433419897913,0.5052056220718376,489,0.21106208008389157,507,710,0.36959916710046853,1.0566052598064757,0.9189185449869226,10.55,0
Three,Auburn Hills,MI,14,Valparaiso,54,34,823,1699,0.484,253,680,0.372,570,1019,0.484,2420,2119,467,303,705,2188.4460714285715,0.6011765173496562,0.5588581518540318,486,0.2220753832342551,521,713,0.41965862271924664,1.1058074638413524,0.9682669487106719,-1.13,1
Three,Philadelphia,PA,7,Creighton,67,36,942,1882,0.501,307,742,0.414,635,1140,0.501,2680,2274,609,300,872,2325.142662116041,0.61883474341449,0.5820935175345378,443,0.1905259437271859,489,644,0.3421891604675877,1.1526174473789124,0.9780045057237489,5.16,0
Three,Philadelphia,PA,10,Cincinnati,63,34,791,1963,0.403,230,729,0.316,561,1234,0.403,2262,2006,415,488,731,2171.3725020508614,0.4984047522518553,0.46153846153846156,432,0.19895250565804623,450,696,0.35455934793683136,1.041737425459492,0.9238396443287981,6.93,1
Three,Philadelphia,PA,2,Duke,73,36,960,2033,0.472,270,676,0.399,690,1357,0.472,2778,2350,515,337,782,2388.633181411975,0.582820026518521,0.5386128873585834,383,0.16034274453710806,588,796,0.3915395966551894,1.1630082097234626,0.9838262393269033,9.54,0
Three,Philadelphia,PA,15,Albany (NY),61,35,761,1748,0.435,213,575,0.37,548,1173,0.435,2251,2123,394,345,677,2139.4921232876713,0.5474221789883269,0.49628146453089245,468,0.21874350221062897,516,700,0.40045766590389015,1.0521188535814654,0.9922915709255669,-4.53,1
Four,Salt Lake City,UT,1,Gonzaga,64,35,961,1934,0.497,226,609,0.371,735,1325,0.497,2696,2095,530,409,786,2281.47030125523,0.5922983637098617,0.5553257497414684,393,0.1722573376404582,548,777,0.40175801447776627,1.1816941024902679,0.9182674869128751,4.18,0
Four,Salt Lake City,UT,16,Southern,58,33,761,1757,0.433,226,619,0.365,535,1138,0.433,2223,1890,376,288,747,2095.0518260869567,0.5395212022367195,0.4974388161639158,359,0.171356142855198,475,689,0.39214570290267503,1.0610716032509893,0.9021256545858614,-10.31,1
Four,Salt Lake City,UT,8,Pitt,55,33,837,1775,0.472,163,467,0.349,674,1308,0.472,2282,1847,537,425,642,2005.6291471415184,0.5517301406162357,0.5174647887323943,364,0.18148918533557587,445,666,0.3752112676056338,1.1377975849884179,0.9209080365791446,5.63,1
Four,Salt Lake City,UT,9,Wichita State,73,39,954,2166,0.44,259,765,0.339,695,1401,0.44,2720,2385,530,512,843,2484.3763247232473,0.5409619576458609,0.5002308402585411,492,0.198037630251048,553,791,0.3651892890120037,1.0948421835017288,0.9599994881072144,6.09,0
Four,Kansas City,MO,5,Wisconsin,46,35,823,1960,0.42,259,785,0.33,564,1175,0.42,2274,1958,465,401,801,2120.9326206322794,0.5130681202844662,0.48596938775510207,334,0.15747789286225886,369,582,0.2969387755102041,1.0721698454154989,0.9231787851027031,9.73,1
Four,Kansas City,MO,12,Ole Miss,57,36,977,2230,0.438,238,735,0.324,739,1495,0.438,2779,2409,450,466,785,2471.982845723421,0.532163429131687,0.4914798206278027,395,0.15979075287005237,587,866,0.3883408071748879,1.1241987398123432,0.9745213257315346,4.14,0
Four,Kansas City,MO,4,Kansas State,61,35,872,2002,0.436,238,658,0.362,634,1344,0.436,2414,2115,557,470,675,2161.088209606987,0.5294695653699707,0.495004995004995,403,0.18648012524823734,432,631,0.31518481518481517,1.1170298321321215,0.9786736101737519,6.53,1
Four,Kansas City,MO,13,La Salle,63,34,871,1931,0.451,262,695,0.377,609,1236,0.451,2450,2257,481,332,626,2169.9369519832985,0.5575277626069544,0.518902123252201,390,0.17972872421179992,446,605,0.31330916623511135,1.129065062356179,1.0401223860154678,4.46,0
Four,Salt Lake City,UT,6,Arizona,81,35,880,1933,0.455,269,725,0.371,611,1208,0.455,2570,2226,476,393,779,2301.98683447099,0.5709385607905166,0.524831867563373,458,0.19895856620103178,541,722,0.3735126745990688,1.1164268889446542,0.9669907606189885,7.47,0
Four,Salt Lake City,UT,11,Belmont,64,33,906,1844,0.491,279,729,0.383,627,1115,0.491,2533,2129,516,306,660,2207.6704347826085,0.6003052479902927,0.5669739696312365,440,0.19930511052177372,442,604,0.3275488069414317,1.147363283981029,0.9643649552292187,-0.96,1
Four,Salt Lake City,UT,3,New Mexico,62,35,768,1815,0.423,221,629,0.351,547,1186,0.423,2355,2122,505,335,788,2214.4084149599285,0.5401970859177156,0.4840220385674931,402,0.1815383274757265,598,829,0.4567493112947658,1.0634894557346666,0.958269479859432,6.63,1
Four,Salt Lake City,UT,14,Harvard,68,30,677,1425,0.475,191,480,0.398,486,945,0.475,2049,1924,392,219,577,1882.6004522613066,0.5916220086852074,0.5421052631578948,399,0.21194088183753312,504,697,0.48912280701754385,1.088388137556655,1.0219906181839944,0.16,0
Four,Dayton,OH,7,Notre Dame,58,35,892,1929,0.462,228,617,0.37,664,1312,0.462,2450,2222,587,387,759,2194.495523560209,0.5565854279119641,0.5215137376879212,393,0.1790844391254086,438,618,0.3203732503888025,1.1164297095604354,1.012533393731954,7.22,1
Four,Dayton,OH,10,Iowa State,76,35,962,2111,0.456,346,924,0.374,616,1187,0.456,2779,2486,560,422,816,2430.3212762520197,0.5748291439823932,0.5376598768356229,460,0.18927538696011434,509,696,0.3297015632401705,1.1434702181786038,1.0229100260496615,6.13,0
Four,Dayton,OH,2,Ohio State,95,37,928,2057,0.451,227,638,0.356,701,1419,0.451,2599,2197,493,378,841,2351.001689909762,0.5465227777403943,0.5063198833252309,377,0.16035717950269543,516,729,0.35439961108410306,1.1054862321684495,0.9344952874467424,9.32,0
Four,Dayton,OH,15,Iona,70,34,956,2106,0.454,283,771,0.367,673,1335,0.454,2733,2595,523,395,699,2358.3152650822667,0.56721014793538,0.5211301044634378,421,0.1785172687610594,538,689,0.3271604938271605,1.1588781366365208,1.100361787256411,-0.02,1
