Region,GameCity,GameState,seed,team,score,games,fg,fga,fgPerc,3p,3pa,3pPerc,2p,2pa,2pPerc,pts,opp_pts,ast,orb,drb,poss,tsPerc,efgPerc,tov,toPerc,ft,fta,ftr,ortg,drtg,sos,loss
One,Buffalo,NY,15,Morgan State,50,37,960,2239,0.429,205,617,0.332,755,1622,0.429,2813,2606,461,568,920,2608.804139784946,0.5264793076600587,0.474542206342117,499,0.19127537877992423,688,983,0.43903528360875393,1.0782718246651841,0.9989251244498649,-6.15,1
Two,Jacksonville,FL,1,Duke,73,40,1049,2375,0.442,301,782,0.385,748,1593,0.442,3079,2441,555,569,991,2646.0945,0.5556638369138369,0.5050526315789474,429,0.16212572906976677,682,899,0.3785263157894737,1.1636016778690255,0.9224916192524492,9.21,0
Two,Jacksonville,FL,16,Arkansas-Pine Bluff,44,34,725,1778,0.408,141,466,0.303,584,1312,0.408,2166,2187,421,422,864,2321.670902021773,0.502123476938484,0.4474128233970754,569,0.24508210853850973,575,861,0.484251968503937,0.9329487646650476,0.9419939742947642,-7.67,1
Two,Jacksonville,FL,8,California,77,35,966,2028,0.476,228,609,0.374,738,1419,0.476,2703,2387,500,395,846,2374.112409347301,0.5767064365814942,0.5325443786982249,421,0.17732942987132727,543,717,0.35355029585798814,1.138530757582417,1.0054283826671215,8.26,0
Two,Jacksonville,FL,9,Louisville,62,33,876,1960,0.447,262,777,0.337,614,1183,0.447,2505,2304,511,478,739,2237.4349712407557,0.5522486772486772,0.5137755102040816,453,0.20246398479630076,491,700,0.35714285714285715,1.1195856112908023,1.0297505981692647,7.99,1
Two,Spokane,WA,5,Texas A&M,69,34,813,1846,0.44,210,626,0.335,603,1220,0.44,2426,2192,417,400,852,2266.6658146964855,0.5418855652049605,0.49729144095341277,417,0.1839706573841975,590,892,0.48320693391115926,1.0702945199378011,0.9670591870171724,9.8,0
Two,Spokane,WA,12,Utah State,53,35,941,1928,0.488,242,585,0.414,699,1343,0.488,2559,2097,584,362,876,2206.7917770597737,0.5867758740873904,0.5508298755186722,358,0.16222645186623927,435,574,0.29771784232365145,1.1596019282840957,0.9502482390042004,1.23,1
Two,Spokane,WA,4,Purdue,72,35,867,1957,0.443,187,588,0.318,680,1369,0.443,2467,2144,493,351,819,2290.11,0.5388345273457977,0.49080224833929487,381,0.16636755439695036,546,755,0.38579458354624424,1.0772408312264476,0.9361995711996366,8.81,0
Two,Spokane,WA,13,Siena,64,34,930,2048,0.454,160,498,0.321,770,1550,0.454,2554,2226,486,442,868,2379.5763969465647,0.532767051048846,0.4931640625,418,0.17566151712396,534,793,0.38720703125,1.0733002744846742,0.9354606151146769,-1.17,1
Two,New Orleans,LA,6,Notre Dame,50,35,918,1953,0.47,261,673,0.388,657,1280,0.47,2635,2393,585,402,848,2256.4440799999998,0.5777596519847743,0.5368663594470046,362,0.16042941334491215,538,744,0.38095238095238093,1.1677665860879656,1.0605181937413668,6.22,1
Two,New Orleans,LA,11,Old Dominion,51,36,922,2061,0.447,166,523,0.317,756,1538,0.447,2415,2069,554,540,854,2295.895121951219,0.5169092465753424,0.487627365356623,457,0.1990509042118649,405,625,0.3032508491023775,1.05187731656817,0.9011735685215503,1.78,0
Two,New Orleans,LA,3,Baylor,68,36,993,2040,0.487,255,662,0.385,738,1378,0.487,2771,2362,508,443,965,2470.9223934659094,0.586668586236683,0.549264705882353,491,0.1987112186519484,530,731,0.35833333333333334,1.1214435578096722,0.955918326794098,8.03,0
Two,New Orleans,LA,14,Sam Houston State,59,33,909,1963,0.463,287,775,0.37,622,1188,0.463,2616,2284,673,410,837,2324.998235765838,0.5729604709840201,0.5361691288843606,442,0.19010767113739693,511,727,0.37035150280183393,1.1251621441073085,0.9823663368276347,-3.37,1
Two,Providence,RI,7,Richmond,71,35,868,1943,0.447,250,704,0.355,618,1239,0.447,2427,2196,442,304,835,2271.9973661106233,0.5465723808665887,0.5110653628409676,384,0.16901428044230535,441,630,0.3242408646423057,1.0682230693580081,0.9665504162794337,3.43,1
Two,Providence,RI,10,Saint Mary's,80,34,944,1950,0.484,284,699,0.406,660,1251,0.484,2668,2258,543,370,874,2284.6429260450163,0.5963663674403633,0.556923076923077,394,0.17245583347331217,496,652,0.3343589743589744,1.1677973698142052,0.9883382537632966,2.2,0
Two,Providence,RI,2,Villanova,73,33,899,1962,0.458,252,676,0.373,647,1286,0.458,2700,2404,448,441,831,2364.062099056604,0.5767160506484851,0.5224260958205912,452,0.19119633117098483,650,861,0.43883792048929665,1.142101978233759,1.0168937613607247,7.75,0
Two,Providence,RI,15,Robert Morris,70,35,815,1868,0.436,197,546,0.361,618,1322,0.436,2399,2306,433,412,815,2353.275207823961,0.5340700635808295,0.4890256959314775,520,0.2209686305584447,572,859,0.45985010706638113,1.0194302782879017,0.979910888591872,-6.15,1
Three,Oklahoma City,OK,1,Kansas,90,36,1033,2111,0.489,262,648,0.404,771,1463,0.489,2937,2312,609,468,989,2558.8994646533974,0.588756494964398,0.55139744197063,470,0.1836727102772916,609,871,0.41260066319279964,1.1477590427327773,0.9035134173640386,8.25,0
Three,Oklahoma City,OK,16,Lehigh,74,33,842,1853,0.454,220,551,0.399,622,1302,0.454,2478,2331,495,339,862,2296.2544296419646,0.5620169104038901,0.5137614678899083,429,0.18682598690376412,574,799,0.43119266055045874,1.0791487075699941,1.0151314113582148,-7.79,1
Three,Oklahoma City,OK,8,UNLV,66,34,899,1950,0.461,231,695,0.332,668,1255,0.461,2485,2168,551,337,812,2269.9652828546564,0.5571049374966371,0.5202564102564102,395,0.17401147188615018,456,637,0.32666666666666666,1.0947303990812234,0.9550806862004395,4.82,1
Three,Oklahoma City,OK,9,Northern Iowa,69,35,747,1741,0.429,233,659,0.354,514,1082,0.429,2216,1929,367,333,797,2057.573327433628,0.5472145397076255,0.49597932222860425,372,0.18079550071928105,489,645,0.3704767375071798,1.076996853747115,0.9375121529233686,4.27,0
Three,Spokane,WA,5,Michigan State,70,37,974,2068,0.471,187,543,0.344,787,1525,0.471,2658,2361,606,487,939,2487.8296914446,0.5527918274990018,0.5161992263056093,514,0.20660578244869218,523,764,0.3694390715667311,1.0684011084603575,0.9490199462283312,8.16,0
Three,Spokane,WA,12,New Mexico State,67,34,919,1997,0.46,287,774,0.371,632,1223,0.46,2662,2639,484,358,854,2400.0915181518153,0.5701483842226106,0.5320480721081623,437,0.18207639029386297,537,767,0.38407611417125687,1.1091243729113573,1.099541405001154,1.66,1
Three,Spokane,WA,4,Maryland,89,33,966,2052,0.471,195,510,0.382,771,1542,0.471,2629,2254,545,421,849,2325.3949448818894,0.5581361775845378,0.5182748538011696,383,0.16470320486546564,502,689,0.3357699805068226,1.1305606412305722,0.9692977121847508,7.95,0
Three,Spokane,WA,13,Houston,77,35,958,2282,0.42,290,814,0.356,668,1468,0.42,2751,2624,435,440,745,2378.175358649789,0.5250160310238481,0.48334794040315515,315,0.13245448820849,545,768,0.33654688869412797,1.156769197020813,1.1033669112986597,3.48,1
Three,Providence,RI,6,Tennessee,62,37,991,2174,0.456,218,681,0.32,773,1493,0.456,2720,2413,530,441,912,2561.4189135254987,0.5407554671968191,0.5059797608095676,490,0.19130021934817812,520,775,0.3564857405703772,1.0619114216878458,0.9420559781370486,7.75,0
Three,Providence,RI,11,San Diego State,59,34,875,1846,0.474,179,564,0.317,696,1282,0.474,2389,2101,458,444,813,2228.412983293556,0.5499438316053111,0.5224810400866738,453,0.20328368367809177,460,741,0.4014084507042254,1.0720634002361173,0.9428234424010392,4.21,1
Three,Providence,RI,3,Georgetown,83,34,905,1815,0.499,212,548,0.387,693,1267,0.499,2500,2246,524,333,799,2270.367049469965,0.5922262019822996,0.5570247933884298,473,0.20833635693859526,478,672,0.3702479338842975,1.101143535616254,0.9892673523976426,9.55,1
Three,Providence,RI,14,Ohio,97,37,925,2153,0.43,278,759,0.366,647,1394,0.43,2763,2569,524,443,928,2554.6308679795766,0.5435723504044824,0.4941941477008825,473,0.18515395156643097,635,883,0.41012540640966094,1.0815652604187076,1.0056247390574231,-0.03,0
Three,Milwaukee,WI,7,Oklahoma State,59,33,839,1861,0.451,274,784,0.349,565,1077,0.451,2437,2243,413,327,842,2244.708143712575,0.5641830573767455,0.5244492208490059,418,0.1862157453167431,485,679,0.3648576034390113,1.0856645247294328,0.9992390352762076,6.97,1
Three,Milwaukee,WI,10,Georgia Tech,64,36,948,2064,0.459,213,587,0.363,735,1477,0.459,2621,2365,508,464,966,2562.137286713287,0.5445079692200302,0.5109011627906976,574,0.22403171093783503,512,779,0.37742248062015504,1.0229740668433198,0.9230574849616373,9.02,0
Three,Milwaukee,WI,2,Ohio State,68,37,983,1999,0.492,276,708,0.39,707,1291,0.492,2740,2274,545,325,909,2412.0839546191246,0.5920381670152634,0.5607803901950975,413,0.1712212376393897,498,716,0.3581790895447724,1.1359471940240382,0.9427532551863733,7.37,0
Three,Milwaukee,WI,15,UCSB,51,30,674,1522,0.443,205,544,0.377,469,978,0.443,2028,1972,414,268,716,2014.0734959349593,0.5543649405178447,0.5101839684625493,460,0.2283928570275247,475,698,0.45860709592641263,1.0069145957648262,0.9791102479527798,-1.09,1
Four,Buffalo,NY,1,Syracuse,79,35,1042,2021,0.516,244,624,0.391,798,1397,0.516,2832,2324,673,417,920,2524.283462976814,0.6028610354223433,0.5759524987629886,532,0.21075287613405663,504,745,0.3686293913904008,1.121902528593324,0.9206573010066684,7.21,0
Four,Buffalo,NY,16,Vermont,56,35,826,1884,0.438,166,524,0.317,660,1360,0.438,2457,2267,423,433,858,2363.3083036405887,0.5357142857142858,0.482484076433121,487,0.20606706253678142,639,930,0.49363057324840764,1.0396442970284845,0.9592485231434978,-6.69,1
Four,Buffalo,NY,8,Gonzaga,67,34,912,1856,0.491,182,516,0.353,730,1340,0.491,2614,2291,456,358,928,2385.21132192846,0.5785643459168497,0.5404094827586207,444,0.18614702853289447,608,916,0.49353448275862066,1.095919667984203,0.960501897227165,3.83,0
Four,Buffalo,NY,9,Florida State,60,32,783,1734,0.452,186,557,0.334,597,1177,0.452,2183,1932,446,406,805,2188.4493641618496,0.5381194659725098,0.5051903114186851,528,0.2412667200103201,431,669,0.38581314878892736,0.9975099427699408,0.882816861855944,6.79,1
Four,San Jose,CA,5,Butler,77,38,845,1911,0.442,260,761,0.342,585,1150,0.442,2611,2258,464,353,888,2400.9528928283644,0.5663184744321633,0.5102040816326531,456,0.18992459259074593,661,896,0.46886446886446886,1.087484893101837,0.9404599343638252,5.08,0
Four,San Jose,CA,12,UTEP,59,33,891,1879,0.474,201,586,0.343,690,1293,0.474,2484,2131,488,323,870,2325.3781391450125,0.5629181094653637,0.5276742948376796,435,0.18706634963031835,501,744,0.3959552953698776,1.0682133620269214,0.9164100943958814,1.96,1
Four,San Jose,CA,4,Vanderbilt,65,33,859,1829,0.47,203,552,0.368,656,1277,0.47,2537,2274,436,361,836,2305.5825396825394,0.5753460694134508,0.5251503553854565,448,0.19431097880437892,616,854,0.4669218151995626,1.100372663452476,0.986301709377584,7.86,1
Four,San Jose,CA,13,Murray State,66,36,978,1961,0.499,226,599,0.377,752,1362,0.499,2753,2175,556,439,880,2466.328286580743,0.5927466583987875,0.5563488016318205,527,0.21367796122981658,571,821,0.41866394696583376,1.1162342073352658,0.8818777337283701,-3.89,0
Four,Milwaukee,WI,6,Xavier,65,35,961,2082,0.462,250,664,0.377,711,1418,0.462,2793,2433,494,444,971,2506.829201413427,0.5662741472434432,0.521613832853026,452,0.18030745762222194,621,873,0.41930835734870314,1.114156480395721,0.9705487707851017,5.94,0
Four,Milwaukee,WI,11,Minnesota,54,35,912,1949,0.468,246,617,0.399,666,1332,0.468,2533,2242,583,375,862,2304.024696847211,0.5654421744410315,0.5310415597742432,427,0.18532787455980818,463,661,0.3391482811698307,1.0993805767212976,0.9730798472203511,7.32,1
Four,Milwaukee,WI,3,Pitt,89,34,809,1811,0.447,181,526,0.344,628,1285,0.447,2336,2101,536,420,849,2187.154609929078,0.5427509293680297,0.49668691330756487,421,0.19248753521528666,537,775,0.42794036443953615,1.0680543521684316,0.9606088158843641,7.38,0
Four,Milwaukee,WI,14,Oakland,66,35,920,2053,0.448,206,640,0.322,714,1413,0.448,2676,2504,461,477,867,2458.138191964286,0.5487114712685159,0.49829517778860205,485,0.1973037974778948,630,876,0.42669264490988795,1.0886287877337042,1.018657131720925,-2.96,1
Four,Oklahoma City,OK,7,BYU,99,36,1025,2120,0.483,292,700,0.417,733,1420,0.483,2992,2392,567,367,965,2543.380518018018,0.6027105861118721,0.5523584905660377,417,0.16395501854553635,650,823,0.3882075471698113,1.176387087501786,0.9404805859974172,3.0,0
Four,Oklahoma City,OK,10,Florida,92,34,890,2006,0.444,203,648,0.313,687,1358,0.444,2455,2258,479,455,810,2267.8943873517787,0.5334080756461734,0.49426719840478567,423,0.18651662191991986,472,671,0.33449651046859424,1.0825019073602915,0.9956371921871845,7.16,1
Four,Oklahoma City,OK,2,Kansas State,82,37,981,2182,0.45,253,703,0.36,728,1479,0.45,2949,2584,541,559,878,2650.301510090466,0.5532583898661224,0.5075618698441796,529,0.1995999315496534,734,1098,0.5032080659945004,1.1127035881662153,0.9749834085525603,10.28,0
Four,Oklahoma City,OK,15,North Texas,62,33,798,1748,0.457,179,538,0.333,619,1210,0.457,2437,2303,394,364,856,2298.116393442623,0.5658914008656722,0.5077231121281465,485,0.2110424003692261,662,921,0.5268878718535469,1.0604336694841319,1.002125047526449,-4.72,1
