Region,GameCity,GameState,seed,team,score,games,fg,fga,fgPerc,3p,3pa,3pPerc,2p,2pa,2pPerc,pts,opp_pts,ast,orb,drb,poss,tsPerc,efgPerc,tov,toPerc,ft,fta,ftr,ortg,drtg,sos,loss
Two,Lexington,KY,11,Stanford,58,31,778,1738,0.448,174,499,0.349,604,1239,0.448,2156,2081,460,395,798,2106.8960603520536,0.5355191256830601,0.49769850402761795,459,0.21785602462197542,426,625,0.35960874568469503,1.0233062943027864,0.9877089046586729,9.06,1
Two,Lexington,KY,3,Texas A&M,68,34,908,1823,0.498,215,510,0.422,693,1313,0.498,2570,2021,591,345,864,2259.818486352357,0.5964759181551487,0.5570488206253429,415,0.18364306801908872,539,753,0.41305540318156886,1.1372594814676096,0.8943196155821164,5.12,0
Two,Lexington,KY,14,Penn,52,31,836,1712,0.488,188,520,0.362,648,1192,0.488,2297,2100,539,324,700,2111.62609375,0.5738139014349095,0.5432242990654206,433,0.205055242157499,437,658,0.38434579439252337,1.0877872776807742,0.9944942460294409,-1.64,1
Two,New Orleans,LA,7,Nevada,77,34,949,1961,0.484,253,623,0.406,696,1338,0.484,2632,2296,569,399,901,2334.051415384615,0.5872797700862177,0.5484446710861806,451,0.19322624901374857,481,636,0.32432432432432434,1.1276529654194818,0.9836972677063565,1.09,0
Two,New Orleans,LA,10,Creighton,71,33,740,1662,0.445,205,607,0.338,535,1055,0.445,2220,2011,441,340,740,2052.4225925925925,0.5621961102106969,0.5069193742478941,417,0.20317453213826264,535,710,0.42719614921780985,1.0816485883619738,0.979817707745914,6.24,1
Two,New Orleans,LA,2,Memphis,73,37,1024,2249,0.455,278,792,0.351,746,1457,0.455,2918,2333,537,550,918,2632.115190735695,0.5467859926845355,0.5171187194308582,493,0.18730183304105433,592,953,0.42374388617163183,1.108614094956991,0.886359384350466,3.91,0
Two,New Orleans,LA,15,North Texas,58,34,926,2030,0.456,226,610,0.37,700,1420,0.456,2617,2420,430,484,872,2473.763185840708,0.5472056338970577,0.5118226600985222,537,0.21707817590368927,539,821,0.4044334975369458,1.0579023954189104,0.9782666400129014,-6.59,1
Three,New Orleans,LA,1,Florida,112,40,1125,2138,0.526,297,727,0.409,828,1411,0.526,3193,2504,614,447,1057,2755.253876329787,0.6261177171900981,0.5956501403180543,565,0.20506277292770714,646,936,0.43779232927970063,1.1588768742622457,0.9088091741787233,7.33,0
Three,New Orleans,LA,16,Jackson State,69,35,878,2107,0.417,194,620,0.313,684,1487,0.417,2490,2572,469,470,780,2453.14872,0.5100452281069743,0.46274323682961555,537,0.21890234196645036,540,759,0.36022781205505455,1.0150220325818649,1.0484484609640787,-9.94,1
Three,New Orleans,LA,8,Arizona,63,31,846,1770,0.478,172,505,0.341,674,1265,0.478,2417,2247,511,380,778,2167.3626943005183,0.5770479592031629,0.5265536723163842,427,0.19701363372308456,553,737,0.41638418079096046,1.1151802171163825,1.0367438758214778,10.76,1
Three,New Orleans,LA,9,Purdue,72,34,843,1834,0.46,219,614,0.357,624,1220,0.46,2376,2154,465,388,733,2219.9852274754685,0.5551920740256098,0.5193565976008724,475,0.21396538775177454,471,695,0.37895310796074155,1.0702773922067712,0.9702767267733102,8.89,0
Three,Buffalo,NY,5,Butler,57,36,780,1792,0.435,321,871,0.369,459,921,0.435,2434,2056,437,326,742,2093.6701872659173,0.576143766096046,0.5248325892857143,341,0.162871880238838,553,728,0.40625,1.1625517785962807,0.9820075829063076,3.94,0
Three,Buffalo,NY,12,Old Dominion,46,33,788,1828,0.431,235,678,0.347,553,1150,0.431,2290,2046,483,400,808,2130.723178807947,0.540165682259921,0.4953501094091904,406,0.19054563447661957,479,663,0.362691466083151,1.07475247032379,0.9602373599486789,0.43,1
Three,Buffalo,NY,4,Maryland,82,34,971,2032,0.478,196,509,0.385,775,1523,0.478,2685,2295,587,437,888,2516.3751018867924,0.5644835763661132,0.5260826771653543,544,0.21618398608065453,547,787,0.3873031496062992,1.0670110342399952,0.9120261912777614,7.59,0
Three,Buffalo,NY,13,Davidson,70,34,969,2157,0.449,328,888,0.369,641,1269,0.449,2765,2336,559,465,913,2488.252685050798,0.5645806788852951,0.5252665739452944,495,0.19893477980508822,499,663,0.30737134909596664,1.1112215478001393,0.938811405302396,-2.25,1
Three,Spokane,WA,6,Notre Dame,64,32,869,1893,0.459,287,735,0.39,582,1158,0.459,2592,2176,552,405,824,2251.13376729048,0.5814996948921354,0.53486529318542,414,0.1839073297267006,567,763,0.40306391970417327,1.1514198035062992,0.9666240325731895,4.97,1
Three,Spokane,WA,11,Winthrop,74,34,923,1935,0.477,278,773,0.36,645,1162,0.477,2545,2088,567,422,857,2292.7220641125878,0.5701164874551972,0.5488372093023256,445,0.19409243142266352,421,675,0.3488372093023256,1.1100342426307386,0.9107078580011717,-1.2,0
Three,Spokane,WA,3,Oregon,58,37,963,2131,0.452,350,897,0.39,613,1234,0.452,2807,2450,513,432,841,2447.086630007855,0.5756484504454252,0.5340215861098077,461,0.188387282389966,531,698,0.327545753167527,1.147078311645628,1.0011905463241142,6.3,0
Three,Spokane,WA,14,Miami (OH),56,33,720,1565,0.46,169,508,0.333,551,1057,0.46,1962,1895,421,260,738,1962.6498997995993,0.5498509068896711,0.5140575079872205,434,0.22112960647964494,353,498,0.3182108626198083,0.9996688661591323,0.9655313462648092,2.78,1
Three,Chicago,IL,7,UNLV,67,37,979,2202,0.445,289,802,0.36,690,1400,0.445,2772,2470,548,460,833,2439.6465583913377,0.5490152583461411,0.5102179836512262,410,0.16805713048464985,525,733,0.33287920072661215,1.1362301602523157,1.012441737309964,5.37,0
Three,Chicago,IL,10,Georgia Tech,63,32,935,1909,0.49,201,540,0.372,734,1369,0.49,2515,2222,491,445,721,2275.0554888507722,0.5726633513671057,0.5424305919329492,503,0.22109350847266007,444,652,0.34154007333682557,1.1054675423633002,0.9766794748036792,9.36,1
Three,Chicago,IL,2,Wisconsin,76,36,867,1886,0.46,210,597,0.352,657,1289,0.46,2527,2083,494,404,854,2282.046327503974,0.5592885725415206,0.5153764581124072,407,0.17834870181849594,583,848,0.4496288441145281,1.1073394827895313,0.9127772626238994,6.95,0
Three,Chicago,IL,15,Texas A&M-Corpus Christi,63,33,912,1747,0.522,192,478,0.402,720,1269,0.522,2615,2302,595,374,799,2337.9318840579713,0.6168383907004832,0.5769891242129365,537,0.2296901820201553,599,847,0.48483113909559244,1.11850991803111,0.9846309106338873,-4.8,1
Four,Chicago,IL,1,Kansas,107,38,1106,2241,0.494,231,584,0.396,875,1657,0.494,2978,2344,651,486,1021,2712.7459190444592,0.5731684784282327,0.5450691655510933,539,0.1986916637551732,535,811,0.36189201249442216,1.0977806580016805,0.8640691277219406,6.86,0
Four,Chicago,IL,16,Niagara,67,35,889,2125,0.418,274,799,0.343,615,1326,0.418,2654,2609,467,517,825,2418.1045901639345,0.5334544694399331,0.4828235294117647,473,0.19560775076645182,602,824,0.38776470588235296,1.0975538489094356,1.0789442320289064,-4.7,1
Four,Chicago,IL,8,Kentucky,67,34,890,1868,0.476,231,650,0.355,659,1218,0.476,2496,2302,537,370,865,2323.4856680161943,0.5746914717259164,0.5382762312633833,493,0.21218120980316882,485,690,0.3693790149892934,1.0742480723503234,0.9907528295474537,11.41,0
Four,Chicago,IL,9,Villanova,58,33,775,1827,0.424,248,704,0.352,527,1123,0.424,2392,2132,419,438,758,2169.1672909699,0.5532324316323132,0.49206349206349204,450,0.2074528792100638,594,761,0.4165298303229338,1.1027273046010502,0.9828656410574579,9.16,1
Four,Columbus,OH,5,Virginia Tech,54,34,886,1894,0.468,163,449,0.363,723,1445,0.468,2428,2181,449,366,765,2214.769973474801,0.5461874853780122,0.5108236536430835,371,0.16751175266202925,493,747,0.39440337909186907,1.0962763759121483,0.9847523788568351,8.26,0
Four,Columbus,OH,12,Illinois,52,35,790,1830,0.432,241,691,0.349,549,1139,0.432,2245,1997,488,437,794,2197.960519902518,0.5271933120420815,0.49754098360655735,491,0.22338890783251028,424,680,0.37158469945355194,1.0214014217596448,0.9085695497790693,7.09,1
Four,Columbus,OH,4,Southern Illinois,61,36,762,1702,0.448,224,612,0.366,538,1090,0.448,2266,2023,414,346,730,2181.7736059479557,0.557820315884832,0.5135135135135135,504,0.2310047195666838,518,748,0.4394829612220917,1.0386045526549712,0.9272272771496058,7.53,0
Four,Columbus,OH,13,Holy Cross,51,34,738,1695,0.435,191,544,0.351,547,1151,0.435,2171,1954,463,386,705,2128.508395967003,0.543489145237523,0.491740412979351,521,0.24477234902486933,504,687,0.40530973451327434,1.0199630896986398,0.9180137619857863,-3.06,1
Four,Buffalo,NY,6,Duke,77,33,822,1754,0.469,198,520,0.381,624,1234,0.469,2323,2047,433,379,786,2217.776,0.563528566992703,0.5250855188141391,509,0.2295092020113844,481,698,0.3979475484606613,1.0474457294154145,0.9229967318611078,10.48,1
Four,Buffalo,NY,11,VCU,79,35,901,1971,0.457,244,609,0.401,657,1362,0.457,2626,2298,475,427,738,2264.1671244635195,0.5655387478033149,0.5190258751902588,394,0.1740154230414223,580,797,0.404363267376966,1.1598083779359771,1.0149427465715444,0.2,0
Four,Buffalo,NY,3,Pitt,79,37,961,2035,0.472,229,599,0.382,732,1436,0.472,2637,2324,647,445,875,2382.5870454545457,0.5590654681139755,0.5285012285012285,441,0.18509292277120848,486,735,0.36117936117936117,1.1067801300400832,0.9754103231752573,8.53,0
Four,Buffalo,NY,14,Wright State,58,33,766,1750,0.438,180,519,0.347,586,1231,0.438,2125,2051,402,334,726,2043.843471698113,0.531739200064059,0.48914285714285716,400,0.19570970357512887,413,564,0.3222857142857143,1.0397078002428721,1.0035015050814733,-0.31,1
Four,Sacramento,CA,7,Indiana,70,32,783,1755,0.446,252,661,0.381,531,1094,0.446,2246,1976,424,375,707,2031.7425138632163,0.5558525382117685,0.517948717948718,396,0.19490658747256004,428,603,0.3435897435897436,1.1054550390489137,0.9725641839539865,8.35,0
Four,Sacramento,CA,10,Gonzaga,57,34,933,1932,0.483,230,583,0.395,703,1349,0.483,2668,2383,492,353,918,2412.9217230527147,0.5883702057090434,0.5424430641821946,473,0.19602790902043135,572,762,0.3944099378881988,1.1057134487664078,0.9875993809633994,3.77,1
Four,Sacramento,CA,2,UCLA,70,36,923,1922,0.48,240,638,0.376,683,1284,0.48,2503,2081,507,386,772,2257.69,0.5690705711167697,0.5426638917793964,440,0.19488946666725723,417,630,0.32778355879292403,1.1086553069730565,0.9217385912149143,9.84,0
Four,Sacramento,CA,15,Weber State,42,32,772,1579,0.489,180,456,0.395,592,1123,0.489,2266,2214,437,307,743,2164.3319714285713,0.5858082395764395,0.545915136162128,515,0.23794870971668608,542,807,0.5110829639012033,1.0469743227534187,1.0229484336169767,-3.33,1
