Region,GameCity,GameState,seed,team,score,games,fg,fga,fgPerc,3p,3pa,3pPerc,2p,2pa,2pPerc,pts,opp_pts,ast,orb,drb,poss,tsPerc,efgPerc,tov,toPerc,ft,fta,ftr,ortg,drtg,sos,loss
One,Birmingham,AL,3,Louisville,79,36,932,2011,0.463,272,778,0.35,660,1233,0.463,2611,2215,542,413,925,2439.2316218236174,0.559349774631956,0.5310790651417205,491,0.20129289715952386,475,734,0.364992541024366,1.0704190519012562,0.9080728456381779,8.0,0
One,Birmingham,AL,14,Boise State,61,34,994,1956,0.508,271,690,0.393,723,1266,0.508,2767,2567,605,335,883,2514.0892446633825,0.6031160633326358,0.5774539877300614,534,0.21240296108561516,508,768,0.39263803680981596,1.1005973657750883,1.0210456949565057,-2.07,1
One,Birmingham,AL,7,Butler,81,34,776,1729,0.449,319,839,0.38,457,890,0.449,2339,1985,445,308,708,2025.87531496063,0.5823043218482373,0.5410641989589358,352,0.17375205542046926,468,635,0.3672643146327357,1.154562663717266,0.9798233807091803,2.64,0
One,Birmingham,AL,10,South Alabama,61,33,840,1774,0.474,220,607,0.362,620,1167,0.474,2478,2158,509,404,817,2228.7288124488123,0.580262640265263,0.5355129650507328,457,0.20504962176078836,578,821,0.4627959413754228,1.1118445573812552,0.9682649535224974,-1.21,1
One,Birmingham,AL,2,Tennessee,72,36,1035,2258,0.458,312,875,0.357,723,1383,0.458,2946,2519,637,501,857,2591.621200294551,0.5590896668994626,0.5274579273693534,474,0.1828970992929551,564,856,0.37909654561558903,1.1367401994030502,0.9719784664956834,7.84,0
One,Birmingham,AL,15,American,57,33,698,1586,0.44,260,638,0.408,438,948,0.44,2140,2049,390,321,743,2019.3445864661653,0.5709102550421513,0.5220680958385876,458,0.226806263314126,484,655,0.4129886506935687,1.0597497892843442,1.0146856627306642,-4.0,1
Two,Little Rock,AR,1,Memphis,87,40,1143,2454,0.466,302,865,0.349,841,1589,0.466,3196,2477,637,565,1055,2831.162314814815,0.5529335234114406,0.5273023634881826,470,0.16600955640748646,608,991,0.40383048084759576,1.128864983570908,0.874905683449668,5.76,0
Two,Little Rock,AR,16,Texas-Arlington,63,33,868,1820,0.477,201,577,0.348,667,1243,0.477,2422,2274,467,352,897,2394.3213130504405,0.5642951669120799,0.5321428571428571,565,0.23597501175820562,485,741,0.40714285714285714,1.011560138899777,0.9497472154657691,-4.62,1
Two,Little Rock,AR,8,Mississippi State,76,34,885,1922,0.46,235,703,0.334,650,1219,0.46,2489,2228,448,410,975,2402.1293140794223,0.5527278864431772,0.52159209157128,509,0.21189533678167785,484,749,0.38969823100936524,1.0361640338891869,0.9275104329068334,5.74,0
Two,Little Rock,AR,9,Oregon,69,32,858,1788,0.48,279,711,0.392,579,1077,0.48,2450,2321,475,327,766,2154.689387008234,0.5898952153478697,0.5578859060402684,402,0.18656981485306948,455,656,0.3668903803131991,1.1370548417662194,1.0771854235671001,7.65,1
Two,Denver,CO,5,Michigan State,72,36,949,1976,0.48,179,483,0.371,770,1493,0.48,2564,2253,631,440,890,2366.8574436090225,0.5655449877362319,0.5255566801619433,490,0.2070255651953588,487,661,0.33451417004048584,1.0832929574712244,0.9518950987451906,7.68,0
Two,Denver,CO,12,Temple,61,34,857,1829,0.469,266,721,0.369,591,1108,0.469,2457,2335,510,302,806,2235.523393501805,0.5814558879212419,0.541279387643521,432,0.1932433367755099,477,645,0.35265172225259706,1.0990714779107125,1.0444981281731842,4.57,1
Two,Denver,CO,4,Pitt,82,37,997,2185,0.456,225,671,0.335,772,1514,0.456,2731,2410,578,533,866,2452.90530378842,0.5412379306517844,0.5077803203661327,445,0.18141752121972024,512,768,0.351487414187643,1.1133735965192268,0.9825083733472489,7.84,0
Two,Denver,CO,13,Oral Roberts,63,33,785,1783,0.44,223,604,0.369,562,1179,0.44,2282,2047,445,371,811,2170.825668358714,0.5422488356620093,0.502804262478968,431,0.1985419678245578,489,730,0.4094223219293326,1.0512129247694684,0.9429591836122269,-0.26,1
Two,Anaheim,CA,6,Marquette,74,35,929,2082,0.446,246,697,0.353,683,1385,0.446,2658,2269,515,474,813,2392.62662004662,0.5474993820548735,0.505283381364073,451,0.18849577122535416,554,785,0.3770413064361191,1.1109129931640607,0.9483301660982896,8.09,0
Two,Anaheim,CA,11,Kentucky,66,31,735,1566,0.469,182,493,0.369,553,1073,0.469,2124,2034,395,301,737,2055.757832369942,0.5742527144525673,0.5274584929757343,490,0.238354923077254,472,644,0.4112388250319285,1.0331956257471173,0.9894161500798666,7.09,1
Two,Anaheim,CA,3,Stanford,77,36,901,2008,0.449,199,544,0.366,702,1464,0.449,2553,2216,525,478,931,2366.164499645138,0.5413945203155484,0.4982569721115538,442,0.18680019925338592,552,795,0.39591633466135456,1.0789613318866385,0.9365367455780615,6.95,0
Two,Anaheim,CA,14,Cornell,53,28,758,1562,0.485,228,558,0.409,530,1004,0.485,2136,1917,427,258,681,1912.6291373801917,0.5971150620597115,0.558258642765685,381,0.19920223557917333,392,515,0.32970550576184376,1.1167873364753653,1.0022852640558406,-4.74,1
Two,Little Rock,AR,7,Miami (FL),78,34,867,1985,0.437,236,613,0.385,631,1372,0.437,2542,2309,451,433,860,2344.7963031709205,0.5473635251761382,0.49622166246851385,454,0.1936202302033851,572,766,0.3858942065491184,1.0841026986277642,0.9847337258581855,7.13,0
Two,Little Rock,AR,10,Saint Mary's,64,32,845,1843,0.458,254,706,0.36,591,1137,0.458,2421,2037,468,385,830,2232.424609053498,0.560240294722032,0.5274009766684753,439,0.19664717823825054,477,722,0.3917525773195876,1.0844711127899875,0.9124608247638185,0.36,1
Two,Little Rock,AR,2,Texas,74,38,1032,2285,0.452,309,800,0.386,723,1485,0.452,2868,2467,501,496,952,2474.751270718232,0.5506912442396313,0.5192560175054705,359,0.14506508360971956,495,725,0.3172866520787746,1.1589043448263947,0.9968678586773764,8.59,0
Two,Little Rock,AR,15,Austin Peay,54,35,855,1917,0.446,273,715,0.382,582,1202,0.446,2590,2477,501,362,745,2325.405528455284,0.5652553470100393,0.5172143974960877,440,0.18921430890907115,607,850,0.44340114762649974,1.1137842274420324,1.065190552654021,-5.24,1
Three,Omaha,NE,1,Kansas,85,40,1176,2314,0.508,271,683,0.397,905,1631,0.508,3221,2460,721,482,1065,2804.412721396251,0.5989482609859867,0.5667675021607606,529,0.1886312938049373,598,852,0.3681936041486603,1.1485470649257146,0.8771890033273076,8.2,0
Three,Omaha,NE,16,Portland State,61,33,846,1822,0.464,294,749,0.393,552,1073,0.464,2438,2245,521,381,748,2220.7766873339233,0.5761087375704185,0.5450054884742042,484,0.21794176909387925,452,668,0.36663007683863885,1.0978141178737142,1.010907585982973,-3.01,1
Three,Omaha,NE,8,UNLV,71,35,844,1999,0.422,264,796,0.332,580,1203,0.422,2440,2181,510,356,853,2275.2937965260544,0.5336085937226634,0.4882441220610305,379,0.16657189527728758,488,653,0.3266633316658329,1.0723889827878146,0.9585575292869768,4.02,0
Three,Omaha,NE,9,Kent State,58,35,839,1809,0.464,202,551,0.367,637,1258,0.464,2412,2165,485,385,781,2280.2971698113206,0.564395357543991,0.5196241017136539,516,0.22628629585270044,532,745,0.41182974018794916,1.0577568713114602,0.9494376560486366,0.41,1
Three,Tampa,FL,5,Clemson,69,34,1000,2191,0.456,271,728,0.372,729,1463,0.456,2693,2372,535,536,769,2443.38059770115,0.5410063964514159,0.5182565038795071,505,0.20668085867389155,422,677,0.3089913281606572,1.102161489918396,0.9707861322266748,9.08,1
Three,Tampa,FL,12,Villanova,75,35,868,2013,0.431,242,703,0.344,626,1310,0.431,2547,2431,466,457,800,2383.779514717581,0.5401862974651328,0.4913065076999503,503,0.2110094481869868,569,783,0.3889716840536513,1.068471301256969,1.0198090825895922,7.69,0
Three,Tampa,FL,4,Vanderbilt,62,34,928,1995,0.465,303,760,0.399,625,1235,0.465,2721,2537,606,359,838,2452.588379281537,0.5835048893463716,0.5411027568922305,494,0.20141985674119223,562,765,0.38345864661654133,1.109440142090656,1.0344173614421146,5.54,1
Three,Tampa,FL,13,Siena,83,34,928,2058,0.451,239,626,0.382,689,1432,0.451,2613,2420,489,390,758,2333.043031358885,0.5469090117544623,0.5089893100097181,385,0.165020531051138,518,752,0.3654033041788144,1.1199964873678534,1.037271909464296,-1.62,0
Three,Omaha,NE,6,USC,67,33,820,1710,0.48,184,476,0.387,636,1234,0.48,2277,2102,409,305,801,2193.7856238698014,0.5690110153735431,0.5333333333333333,482,0.2197115318632456,453,661,0.3865497076023392,1.0379318631796892,0.9581610787895067,8.59,1
Three,Omaha,NE,11,Kansas State,80,33,916,2067,0.443,210,662,0.317,706,1405,0.443,2574,2274,511,539,823,2390.2165712187957,0.5345661167322933,0.49395258829221095,501,0.20960443753619154,532,774,0.37445573294629897,1.0768898647069003,0.9513782254636718,7.79,0
Three,Omaha,NE,3,Wisconsin,71,36,841,1872,0.449,212,596,0.356,629,1276,0.449,2421,1958,455,419,873,2251.0382120743034,0.5500572550302634,0.5058760683760684,438,0.1945768835245087,527,747,0.39903846153846156,1.075503732906017,0.869820862878968,6.73,0
Three,Omaha,NE,14,Cal State Fullerton,56,33,974,2060,0.473,285,741,0.385,689,1319,0.473,2700,2398,505,391,791,2386.6092893401014,0.5738332058148432,0.5419902912621359,445,0.18645699653798076,467,665,0.32281553398058255,1.1313121138259505,1.004772758872085,-3.06,1
Three,Raleigh,NC,7,Gonzaga,76,33,892,1838,0.485,220,586,0.375,672,1252,0.485,2524,2106,479,369,866,2300.5634170040485,0.584475731752501,0.545157780195865,473,0.2056018088890473,520,730,0.397170837867247,1.0971225489132248,0.9154279271042994,2.15,1
Three,Raleigh,NC,10,Davidson,82,36,1032,2199,0.469,328,901,0.364,704,1298,0.469,2803,2274,615,417,885,2454.2739400921655,0.571779431443585,0.5438835834470214,426,0.17357475587423724,411,573,0.2605729877216917,1.1420892974541947,0.9265469362864214,1.66,0
Three,Raleigh,NC,2,Georgetown,66,34,855,1744,0.49,269,701,0.384,586,1043,0.49,2367,1976,527,335,855,2171.416764705882,0.5902978672465734,0.5673738532110092,458,0.21092219948022553,388,593,0.3400229357798165,1.0900717165277158,0.9100049479758202,7.23,0
Three,Raleigh,NC,15,UMBC,47,33,869,1928,0.451,248,637,0.389,621,1291,0.451,2450,2258,500,371,755,2128.650772646536,0.5543989862418538,0.5150414937759336,318,0.14939040451648763,464,640,0.33195020746887965,1.1509638083817444,1.060765828296318,-4.53,1
Four,Anaheim,CA,1,UCLA,70,39,1029,2164,0.476,214,612,0.35,815,1552,0.476,2867,2300,562,492,940,2562.9448324022346,0.5684612090160683,0.5249537892791127,491,0.19157649973284377,595,813,0.37569316081330867,1.118635080924772,0.8974051922312437,7.71,0
Four,Anaheim,CA,16,Mississippi Valley State,29,33,698,1755,0.398,147,436,0.337,551,1319,0.398,2036,2174,379,389,718,2121.3699096657633,0.4906307834669957,0.4396011396011396,473,0.22296912850740136,493,727,0.41424501424501425,0.959757178945178,1.0248094828226015,-9.5,1
Four,Anaheim,CA,8,BYU,62,35,906,1970,0.46,285,764,0.373,621,1206,0.46,2580,2213,587,365,986,2449.216580310881,0.5622679010408493,0.5322335025380711,492,0.20088056072915775,483,737,0.3741116751269036,1.0533980623602175,0.9035542294585897,1.33,1
Four,Anaheim,CA,9,Texas A&M,67,36,909,1945,0.467,211,588,0.359,698,1357,0.467,2548,2216,486,424,978,2395.7557203994293,0.5525197328476017,0.5215938303341903,458,0.1911714103822073,519,820,0.42159383033419023,1.063547497060839,0.9249690947750467,7.46,0
Four,Tampa,FL,5,Drake,99,33,816,1829,0.446,310,840,0.369,506,989,0.446,2440,2050,485,399,729,2097.995664893617,0.5761130314878827,0.5308911973756151,390,0.1858917091803313,498,656,0.3586659376708584,1.1630147958974573,0.977123086717126,4.15,1
Four,Tampa,FL,12,Western Kentucky,101,36,993,2106,0.472,270,687,0.393,723,1419,0.472,2785,2403,458,455,807,2492.630705229794,0.5711180378968091,0.5356125356125356,514,0.2062078425502725,529,755,0.3584995251661918,1.1172934659581886,0.9640417230511766,0.24,0
Four,Tampa,FL,4,UConn,69,33,868,1880,0.462,168,465,0.361,700,1415,0.462,2556,2266,488,449,934,2341.4489081706433,0.5609691861996313,0.5063829787234042,451,0.19261577667836577,652,905,0.48138297872340424,1.0916317631705164,0.9677768291644719,6.75,1
Four,Tampa,FL,13,San Diego,70,36,868,1925,0.451,177,520,0.34,691,1405,0.451,2365,2296,476,384,822,2372.0837810945272,0.5323890649762283,0.49688311688311687,538,0.2268048052467,452,673,0.3496103896103896,0.9970136884915344,0.9679253398632401,1.45,0
Four,Washington,DC,6,Purdue,90,34,806,1900,0.424,253,679,0.373,553,1221,0.424,2367,2122,451,389,735,2212.879341637011,0.5354719029952041,0.49078947368421055,436,0.19702836562135487,502,705,0.37105263157894736,1.0696471133618048,0.9589316326800803,5.9,0
Four,Washington,DC,11,Baylor,79,32,899,1979,0.454,275,727,0.378,624,1252,0.454,2601,2396,388,384,812,2295.3712374581937,0.567447989388439,0.5237493683678626,403,0.17557072835253734,528,711,0.3592723597776655,1.1331500358435473,1.0438398638528026,5.75,1
Four,Washington,DC,3,Xavier,73,37,936,1973,0.474,282,721,0.391,654,1252,0.474,2780,2347,564,412,910,2441.597367624811,0.5938039336306624,0.5458692346680183,480,0.19659261038069706,626,836,0.4237202230106437,1.1385988684548705,0.96125595117395,5.46,0
Four,Washington,DC,14,Georgia,61,34,840,1956,0.429,204,619,0.33,636,1337,0.429,2314,2290,396,451,844,2298.332725868726,0.517784580133541,0.4815950920245399,505,0.2197244960731783,430,633,0.3236196319018405,1.0068167998283852,0.9963744475397589,7.03,1
Four,Washington,DC,7,West Virginia,75,37,983,2169,0.453,264,743,0.355,719,1426,0.453,2769,2352,571,453,879,2463.218873873874,0.5509175991213968,0.5140617796219455,413,0.16766678933020676,539,782,0.36053480866758875,1.1241388369378753,0.9548481561855843,7.16,0
Four,Washington,DC,10,Arizona,65,34,843,1765,0.478,221,566,0.39,622,1199,0.478,2443,2276,526,281,771,2201.885038022814,0.587248322147651,0.5402266288951841,414,0.18802071536475487,536,716,0.4056657223796034,1.1095038831789763,1.0336597781888457,10.22,1
Four,Washington,DC,2,Duke,71,34,964,2084,0.463,308,816,0.377,656,1268,0.463,2830,2361,497,426,829,2480.0124302788845,0.5754652524726704,0.536468330134357,462,0.1862893888592513,594,852,0.4088291746641075,1.1411233127092668,0.9520113573521479,9.28,0
Four,Washington,DC,15,Belmont,70,34,938,2078,0.451,357,979,0.365,581,1099,0.451,2714,2497,587,424,824,2437.1807692307693,0.5698903055653547,0.5372954764196343,498,0.20433445326961952,481,689,0.33156881616939365,1.1135817393047136,1.024544437377992,-3.44,1
