Region,GameCity,GameState,seed,team,score,games,fg,fga,fgPerc,3p,3pa,3pPerc,2p,2pa,2pPerc,pts,opp_pts,ast,orb,drb,poss,tsPerc,efgPerc,tov,toPerc,ft,fta,ftr,ortg,drtg,sos,loss
Two,Charlotte,NC,16,Robert Morris,56,35,854,1926,0.443,221,590,0.375,633,1336,0.443,2414,2397,428,367,795,2304.324888123924,0.5419944677946618,0.5007788161993769,467,0.20266239470260203,485,684,0.35514018691588783,1.0475953336447137,1.0402179017176383,-3.5,1
Two,Charlotte,NC,8,San Diego State,76,36,800,1916,0.418,189,591,0.32,611,1325,0.418,2226,1939,377,439,831,2190.8293858267716,0.5010444052292289,0.4668580375782881,410,0.18714373773349532,437,694,0.36221294363256784,1.0160535614506356,0.8850529450371889,4.24,0
Two,Charlotte,NC,9,St. John's (NY),64,33,835,1890,0.442,198,569,0.348,637,1321,0.442,2343,2240,408,336,828,2190.9463917525773,0.5343751710547923,0.49417989417989416,352,0.16066116511341424,475,687,0.3634920634920635,1.0694008802861636,1.0223892325399089,9.04,1
Two,Portland,OR,5,Utah,57,35,849,1760,0.482,264,654,0.404,585,1106,0.482,2496,1999,489,322,882,2210.3056976744183,0.5958747135217723,0.5573863636363636,407,0.18413742516622322,534,760,0.4318181818181818,1.1292555607245531,0.9043997860129735,7.42,0
Two,Portland,OR,12,Stephen F. Austin,50,34,911,1870,0.487,262,692,0.379,649,1178,0.487,2672,2188,596,413,763,2305.232916666667,0.6013792110048795,0.5572192513368984,476,0.20648672702812568,588,799,0.42727272727272725,1.159101963485613,0.9491448712973508,-4.2,1
Two,Portland,OR,4,Georgetown,84,33,799,1753,0.456,201,569,0.353,598,1184,0.456,2340,2153,427,367,785,2150.40359375,0.5594445719531788,0.5131203650884198,415,0.19298702867041748,541,769,0.43867655447803766,1.088167824310306,1.001207404162431,9.81,0
Two,Portland,OR,13,Eastern Washington,74,35,977,2045,0.478,344,860,0.4,633,1185,0.478,2820,2588,454,351,832,2369.5393406593403,0.5971135277975403,0.5618581907090464,376,0.15868063194737905,522,719,0.3515892420537897,1.1901047396053428,1.0921954135101515,-3.84,1
Two,Louisville,KY,6,SMU,59,34,832,1750,0.475,145,400,0.363,687,1350,0.475,2350,2032,524,388,856,2177.6359485530547,0.5625239371888165,0.5168571428571429,426,0.19562498510509005,541,770,0.44,1.0791519131384075,0.9331219946796784,3.57,1
Two,Louisville,KY,11,UCLA,60,36,930,2099,0.443,223,606,0.368,707,1493,0.443,2590,2453,498,440,927,2426.3919531821507,0.5331412103746398,0.4961886612672701,430,0.17721786434218348,507,750,0.35731300619342543,1.0674285317354772,1.010966095886921,8.27,0
Two,Louisville,KY,3,Iowa State,59,34,940,1973,0.476,263,726,0.362,677,1247,0.476,2645,2346,546,323,898,2344.0043161343165,0.5774503982115412,0.5430816016218956,375,0.1599826405688716,502,721,0.36543335022807905,1.1284108914791076,1.0008513993988606,9.15,1
Two,Louisville,KY,14,Alabama-Birmingham,60,36,873,2042,0.428,202,607,0.333,671,1435,0.428,2476,2452,516,434,888,2399.364432677761,0.5253331070185862,0.47698334965719885,482,0.20088653204801984,528,715,0.3501469147894221,1.0319399447114048,1.0219372958127482,1.62,0
Two,Seattle,WA,7,Iowa,83,34,821,1905,0.431,192,576,0.333,629,1329,0.431,2372,2119,482,422,852,2187.001130298273,0.5334844722732016,0.48136482939632547,377,0.17238216971043954,538,723,0.3795275590551181,1.0845902030587868,0.968906678027643,8.39,0
Two,Seattle,WA,10,Davidson,52,32,898,1924,0.467,343,877,0.391,555,1047,0.467,2529,2221,547,335,809,2126.7229895104892,0.5834394551796689,0.5558731808731808,303,0.142472715767154,390,553,0.2874220374220374,1.1891534593238697,1.0443297086430663,3.19,1
Two,Seattle,WA,2,Gonzaga,86,38,1084,2083,0.52,264,660,0.4,820,1423,0.52,2989,2343,620,391,1050,2512.357231089521,0.613092991582022,0.5837734037445992,397,0.1580189294290108,557,806,0.38694191070571293,1.1897193452476404,0.9325903064286456,5.12,0
Two,Seattle,WA,15,North Dakota State,76,33,743,1713,0.434,230,600,0.383,513,1113,0.434,2141,2057,315,274,824,2024.5976320582877,0.5397950745275217,0.500875656742557,325,0.16052572365679985,425,614,0.35843549328663166,1.0574940749206414,1.016004349421653,-3.62,1
Three,Louisville,KY,1,Kentucky,79,39,1006,2150,0.468,203,582,0.349,803,1568,0.468,2900,2118,553,491,991,2529.6512280701754,0.5653197760553935,0.5151162790697674,408,0.16128705628374537,685,943,0.4386046511627907,1.1464030961344647,0.8372695715906194,8.67,0
Three,Louisville,KY,16,Hampton,56,35,796,1959,0.406,194,638,0.304,602,1321,0.406,2346,2387,372,416,876,2395.923095975232,0.5019341366561687,0.4558448187850944,494,0.20618357944369795,560,859,0.4384890250127616,0.9791633145241202,0.9962757168666133,-7.08,1
Three,Louisville,KY,8,Cincinnati,66,34,761,1705,0.446,167,507,0.329,594,1198,0.446,2113,1898,394,383,795,2061.7953820033954,0.5326389449060257,0.49530791788856304,432,0.20952612648702137,424,633,0.3712609970674487,1.0248349658960096,0.920556916834182,4.39,0
Three,Louisville,KY,9,Purdue,65,34,827,1840,0.449,195,597,0.327,632,1243,0.449,2375,2195,505,409,840,2235.8606965572462,0.5453551812186564,0.502445652173913,444,0.19858124465610327,524,767,0.41684782608695653,1.0622307568879399,0.9817248468922223,7.64,1
Three,Columbus,OH,5,West Virginia,68,35,872,2138,0.408,227,719,0.316,645,1419,0.408,2542,2338,494,575,697,2323.852122641509,0.504821822919149,0.4609448082319925,453,0.19493495114701082,571,863,0.4036482694106642,1.0938733903216369,1.0060881143084135,9.29,0
Three,Columbus,OH,12,Buffalo,62,33,837,1922,0.435,199,583,0.341,638,1339,0.435,2462,2253,433,420,840,2240.616666666667,0.5393540019979319,0.4872528616024974,378,0.16870355631262227,589,819,0.42611862643080123,1.0988046445546984,1.0055267523077724,1.6,1
Three,Columbus,OH,4,Maryland,65,35,781,1777,0.44,258,687,0.376,523,1090,0.44,2417,2218,376,314,909,2250.380964840556,0.5688129530264521,0.5120990433314575,431,0.19152312729882037,597,790,0.4445694991558807,1.0740403681699509,0.9856108964008901,7.63,0
Three,Columbus,OH,13,Valparaiso,62,34,837,1836,0.456,236,620,0.381,601,1216,0.456,2366,2021,443,397,879,2195.825384012539,0.5545035248237588,0.5201525054466231,422,0.192182858925175,456,676,0.3681917211328976,1.0774991569122372,0.920382838596632,-2.0,1
Three,Pittsburgh,PA,6,Butler,56,34,814,1882,0.433,192,540,0.356,622,1342,0.433,2346,2073,387,408,831,2188.4916222760294,0.5285021716798529,0.48352816153028694,376,0.17180783155521534,526,767,0.4075451647183847,1.0719712043312106,0.9472277521647909,8.62,0
Three,Pittsburgh,PA,11,Texas,48,34,796,1837,0.433,212,626,0.339,584,1211,0.433,2290,2049,442,422,929,2192.4702146558107,0.5369939594041947,0.49101796407185627,435,0.19840634417388853,486,671,0.3652694610778443,1.0444839727774822,0.9345622970397646,9.07,1
Three,Pittsburgh,PA,3,Notre Dame,69,38,1050,2061,0.509,302,775,0.39,748,1286,0.509,2963,2499,576,313,918,2445.3439398862715,0.6189318360321518,0.5827268316351286,357,0.14599173317787084,561,756,0.36681222707423583,1.211690491333421,1.021942132245096,7.02,0
Three,Pittsburgh,PA,14,Northeastern,65,35,838,1725,0.486,203,526,0.386,635,1199,0.486,2397,2279,500,297,863,2250.2002327586206,0.5878688588918537,0.5446376811594202,483,0.21464756467821924,518,713,0.41333333333333333,1.065238535266442,1.012798757560376,-1.34,1
Three,Omaha,NE,7,Wichita State,81,35,860,1933,0.445,239,670,0.357,621,1263,0.445,2460,2008,476,415,830,2163.2966666666666,0.5472504004271223,0.5067252974650802,327,0.1511581860401332,501,715,0.36989136057941024,1.137153326173479,0.928212958925344,3.68,0
Three,Omaha,NE,10,Indiana,76,34,923,1989,0.464,319,786,0.406,604,1203,0.464,2633,2438,473,407,817,2262.1252124183006,0.5785694195408361,0.5442433383609854,392,0.1732883740687973,468,651,0.3273001508295626,1.1639497166406716,1.0777475917850199,7.2,1
Three,Omaha,NE,2,Kansas,75,36,869,1976,0.44,213,562,0.379,656,1414,0.44,2561,2333,475,426,938,2405.863973607038,0.5457110224676963,0.4936740890688259,463,0.19244645793745283,610,842,0.42611336032388664,1.064482459563319,0.9697140094342925,12.13,0
Three,Omaha,NE,15,New Mexico State,56,34,808,1748,0.462,165,450,0.367,643,1298,0.462,2316,2033,406,428,771,2167.365471226022,0.5547996397156053,0.5094393592677345,470,0.21685313632598074,535,771,0.44107551487414187,1.068578433470152,0.938005162022806,-3.67,1
Four,Omaha,NE,1,Wisconsin,86,40,1014,2115,0.479,288,790,0.365,726,1325,0.479,2900,2327,504,383,955,2379.77966367713,0.5914504813183228,0.5475177304964539,296,0.12438126290340423,584,765,0.3617021276595745,1.2186002108779468,0.9778216174872353,10.29,0
Four,Omaha,NE,16,Coastal Carolina,72,34,836,1899,0.44,228,633,0.36,608,1266,0.44,2438,2121,385,447,891,2230.013251121076,0.5436624743555437,0.5002632964718273,399,0.17892270362044443,538,780,0.4107424960505529,1.093267046182064,0.9511154245086784,-6.18,1
Four,Omaha,NE,8,Oregon,79,36,992,2143,0.463,263,726,0.362,729,1417,0.463,2713,2550,508,372,926,2456.2384899845915,0.5622285221658543,0.5242650489967335,421,0.17140029427787407,466,613,0.2860475968268782,1.1045344379474402,1.0381728038208524,7.65,0
Four,Omaha,NE,9,Oklahoma State,73,32,733,1667,0.44,226,647,0.349,507,1020,0.44,2160,2011,366,287,752,2040.9441193455245,0.5536190280910396,0.50749850029994,392,0.19206797299560743,468,645,0.3869226154769046,1.0583337287513062,0.9853283002402208,9.63,1
Four,Jacksonville,FL,5,Arkansas,56,36,978,2196,0.445,238,681,0.349,740,1515,0.445,2787,2525,579,470,820,2478.768837209302,0.5451110172276205,0.49954462659380694,430,0.17347321522894057,593,819,0.3729508196721312,1.1243484903326915,1.018650856867616,6.79,0
Four,Jacksonville,FL,12,Wofford,53,35,818,1802,0.454,222,596,0.372,596,1206,0.454,2331,2089,461,324,815,2156.697699736611,0.5537553688851723,0.5155382907880133,379,0.17573162898364744,473,688,0.38179800221975585,1.0808190690260744,0.9686104827093391,-2.98,1
Four,Jacksonville,FL,4,UNC,67,38,1099,2309,0.476,184,514,0.358,915,1795,0.476,2953,2616,661,526,1015,2673.671252433485,0.5535850867589496,0.5158077089649199,481,0.17990244670589556,571,814,0.35253356431355565,1.1044738568035541,0.9784299388412115,11.76,0
Four,Jacksonville,FL,13,Harvard,65,30,671,1548,0.433,146,412,0.354,525,1136,0.433,1926,1727,384,316,709,1851.3012292682924,0.5302980241855547,0.4806201550387597,349,0.18851605264581314,438,609,0.39341085271317827,1.0403493335124243,0.9328573722616599,-0.25,1
Four,Jacksonville,FL,6,Xavier,76,37,956,2011,0.475,234,666,0.351,722,1345,0.475,2712,2492,596,364,918,2447.4840873634944,0.576530612244898,0.5335653903530582,447,0.182636529613364,566,775,0.3853804077573347,1.1080766628891345,1.018188438023497,9.48,0
Four,Jacksonville,FL,11,Ole Miss,57,34,848,2003,0.423,220,662,0.332,628,1341,0.423,2475,2326,450,430,854,2256.325,0.5331477907217206,0.4782825761357963,378,0.16752905720585468,559,723,0.36095856215676486,1.096916445990715,1.030879859949254,7.01,1
Four,Jacksonville,FL,3,Baylor,56,34,813,1874,0.434,236,626,0.377,577,1248,0.434,2349,2048,497,497,836,2173.922288072018,0.5357827126252213,0.4967982924226254,434,0.1996391510318893,487,723,0.3858057630736393,1.0805354050090046,0.9420759938094685,9.33,1
Four,Jacksonville,FL,14,Georgia State,57,35,902,1878,0.48,174,522,0.333,728,1356,0.48,2499,2184,479,322,794,2230.281863799283,0.56941431670282,0.5266240681576145,366,0.16410481829257192,521,719,0.3828541001064963,1.1204861773582984,0.9792484239097734,-2.03,0
Four,Portland,OR,7,VCU,72,36,896,2139,0.419,293,854,0.343,603,1285,0.419,2609,2368,456,444,833,2378.3689584964764,0.5239629189293403,0.48737727910238426,383,0.16103472870841684,524,797,0.37260402057035996,1.0969702537865784,0.9956403070013867,6.1,1
Four,Portland,OR,10,Ohio State,75,35,964,1995,0.483,236,637,0.37,728,1358,0.483,2635,2204,534,387,854,2324.181635777599,0.5728460120352012,0.5423558897243108,396,0.170382552681822,471,693,0.3473684210526316,1.1337323896883864,0.9482907730069084,7.37,0
Four,Portland,OR,2,Arizona,93,38,1009,2068,0.488,193,536,0.36,816,1532,0.488,2911,2268,528,411,988,2543.7076268763403,0.5830022110423944,0.5345744680851063,419,0.16472018858335924,700,974,0.4709864603481625,1.144392527365534,0.8916119038354625,7.41,0
Four,Portland,OR,15,Texas Southern,72,35,818,1840,0.445,185,574,0.322,633,1266,0.445,2390,2386,375,394,799,2277.2476445934617,0.5385697030881,0.49483695652173915,454,0.19936347330421716,569,861,0.46793478260869564,1.0495125577028173,1.0477560513300928,-6.09,1
