year,SeedType,Upset,Region,GameCity,GameState,TopSeed,TopCity,TopST,TopTravel,TopScore,TopGames,TopFG,TopFGA,TopFGPer,Top3P,Top3PA,Top3Per,Top2P,Top2PA,Top2Per,TopPTs,TopOppPTS,TopAST,TopORB,TopDRB,TopPoss,TopTSPer,TopEFGPer,TopTOV,TopTOPer,TopFT,TopFTA,TopFTR,TopORTG,TopDRTG,TopSOS,BotSeed,BotCity,BotST,BotTravel,BotScore,BotGames,BotFG,BotFGA,BotFGPer,Bot3P,Bot3PA,Bot3Per,Bot2P,Bot2PA,Bot2Per,BotPTs,BotOppPTS,BotAST,BotORB,BotDRB,BotPoss,BotTSPer,BotEFGPer,BotTOV,BotTOPer,BotFT,BotFTA,BotFTR,BotORTG,BotDRTG,BotSOS
2001,ThreeFourteen,0,Three,Kansas City,MO,Ole Miss,,,,72,35,865,1958,0.442,224,655,0.342,641,1303,0.442,2496,2262,500,416,811,2393.091312143439,0.5372918424632764,0.4989785495403473,500,0.20893477714904285,542,829,0.42339121552604697,1.043002407528022,0.9452209318222698,9.2,Iona,,,,70,33,912,1896,0.481,159,415,0.383,753,1481,0.481,2549,2375,481,378,861,2460.582372881356,0.5645175578469934,0.5229430379746836,557,0.22636917428118847,566,822,0.43354430379746833,1.035933618030071,0.9652186515580299,-4.09
2001,ThreeFourteen,0,Four,Boise,ID,Maryland,,,,83,36,1120,2313,0.484,205,540,0.38,915,1773,0.484,3067,2605,692,543,935,2724.6250811907985,0.5666282386674352,0.5285343709468223,523,0.1919530153379571,622,894,0.3865110246433204,1.1256594608824368,0.9560948469510101,10.99,George Mason,,,,80,30,784,1705,0.46,142,439,0.323,642,1266,0.46,2127,1963,411,357,661,2041.6078683693518,0.5361680245220618,0.501466275659824,429,0.2101285005051659,417,633,0.3712609970674487,1.0418259220850532,0.9614970780690925,-0.34
2001,FourThirteen,0,One,Greensboro,NC,UCLA,,,,61,32,902,1947,0.463,190,535,0.355,712,1412,0.463,2544,2382,464,441,778,2389.084700574241,0.5502301276949164,0.5120698510529019,515,0.2155637260898345,550,829,0.42578325629173086,1.0648429498495902,0.9970345544582249,12.06,Hofstra,,,,48,31,784,1657,0.473,167,503,0.332,617,1154,0.473,2257,1929,414,373,793,2191.980934819897,0.5608623911574093,0.5235365117682559,511,0.233122465566511,522,807,0.48702474351237174,1.0296622402810476,0.8800259023048917,-5.47
2001,FourThirteen,1,Two,Memphis,TN,Oklahoma,,,,68,33,859,1924,0.446,242,636,0.381,617,1288,0.446,2454,2122,444,420,764,2206.9677364864865,0.5532210359255518,0.5093555093555093,420,0.19030636155499217,494,668,0.3471933471933472,1.11193288394274,0.9615002362373652,5.48,Indiana State,,,,70,34,861,1872,0.46,213,594,0.359,648,1278,0.46,2479,2305,521,334,735,2244.8101216089804,0.5604336974607539,0.5168269230769231,402,0.1790797342413372,544,772,0.41239316239316237,1.1043250278215793,1.026812904045478,2.5
2001,FourThirteen,0,Three,Dayton,OH,Kansas,,,,99,33,1002,1996,0.502,183,465,0.394,819,1531,0.502,2707,2286,641,443,964,2508.727263681592,0.5776387442598884,0.5478456913827655,532,0.21205971956444666,520,789,0.39529058116232463,1.0790331971070621,0.9112190205344456,9.03,Cal State Northridge,,,,75,32,910,1842,0.494,217,547,0.397,693,1295,0.494,2650,2409,608,373,785,2355.781934369603,0.5961486547286962,0.5529315960912052,489,0.207574390849064,613,865,0.46959826275787186,1.1248918931493244,1.0225904039987632,0.24
2001,FourThirteen,1,Four,San Diego,CA,Indiana,,,,73,34,858,1896,0.453,181,500,0.362,677,1396,0.453,2408,2186,513,377,891,2383.380110410095,0.5351681957186544,0.5002637130801688,496,0.2081078036329908,511,804,0.4240506329113924,1.0103298208633908,0.9171847958502378,11.05,Kent State,,,,77,34,823,1917,0.429,180,516,0.349,643,1401,0.429,2390,2117,429,403,700,2130.908485947416,0.532968209226817,0.476264997391758,346,0.1623720597490446,564,739,0.3854981742305686,1.121587349133574,0.9934729782911197,1.44
2001,FiveTwelve,1,One,Greensboro,NC,Ohio State,,,,68,31,775,1645,0.471,169,443,0.381,606,1202,0.471,2206,1973,473,355,735,2091.6169724770643,0.565154123626824,0.5224924012158054,471,0.22518463284518253,487,697,0.4237082066869301,1.054686412009496,0.9432893431073145,8.17,Utah State,,,,77,34,852,1755,0.485,200,513,0.39,652,1242,0.485,2404,1959,511,370,807,2234.4636363636364,0.5773516753765755,0.5424501424501424,486,0.21750186133747776,500,743,0.4233618233618234,1.0758734046405278,0.8767204657615616,-1.5
2001,FiveTwelve,1,Two,Memphis,TN,Virginia,,,,85,29,852,1872,0.455,204,553,0.369,648,1319,0.455,2464,2168,420,437,694,2151.300795755968,0.5589329461936304,0.5096153846153846,399,0.1854691825462702,556,755,0.4033119658119658,1.1453535483559143,1.0077623753391325,8.72,Gonzaga,,,,86,33,915,1793,0.51,245,606,0.404,670,1187,0.51,2720,2271,537,369,896,2369.7598893280633,0.6154737337533037,0.5786391522587842,472,0.19917629719601418,645,947,0.528165086447295,1.1477956109600818,0.9583249384155682,0.32
2001,FiveTwelve,0,Three,Dayton,OH,Syracuse,,,,79,34,885,2029,0.436,185,552,0.335,700,1477,0.436,2475,2294,545,442,869,2348.1048360030513,0.5268468376417696,0.48176441596845737,441,0.1878110351966529,520,727,0.358304583538689,1.054041524062848,0.9769580833132013,5.82,Hawaii,,,,69,31,797,1703,0.468,177,507,0.349,620,1196,0.468,2254,2265,557,335,664,2160.319219219219,0.5646179435281858,0.5199647680563712,516,0.23885358951094843,483,666,0.39107457428068115,1.0433643231737941,1.0484561632602678,7.25
2001,FiveTwelve,0,Four,San Diego,CA,Cincinnati,,,,84,35,921,2076,0.444,214,600,0.357,707,1476,0.444,2586,2294,451,464,752,2288.425657894737,0.5364254895453037,0.4951830443159923,380,0.1660530236973419,530,760,0.36608863198458574,1.1300345244245424,1.0024358851623745,7.84,BYU,,,,59,33,744,1620,0.459,185,485,0.381,559,1135,0.459,2324,2069,414,292,696,2109.978299595142,0.5846835060883566,0.516358024691358,433,0.20521538069044745,651,835,0.5154320987654321,1.101433128694226,0.9805788051929233,3.47
